R_LLL_F3	M_HHH_F1	R_HHH_F2	M_LHL_F2	R_LHH_F3	R_LHL_F2	M_HLL_F1	M_LHH_F2	R_LHL_F3	M_LLH_F1	R_HLH_F3	R_HHH_C3	R_LHH_C2	M_HLL_F2	R_LHH_C3	M_HLH_C3	R_HHL_F1	M_LHL_C2	M_HHL_F3	R_HLL_C2	M_HHH_F2	M_HLL_C1	M_LLH_C1	M_HHL_F2	R_HHH_F1	M_LHH_F1	R_LLH_F2	R_LHL_F1	R_LHH_F1	R_HHL_C3	R_HHL_C2	M_LLH_F2	M_LLL_C1	R_LLL_C3	M_HHH_F3	R_HLH_F2	R_LHH_F2	Input_1	M_HLH_F2	R_HLL_F2	M_HLH_C1	R_HHH_C2	M_LLL_F2	M_LHH_C3	R_LLH_F1	M_LHH_F3	R_LLH_C3	M_LHL_C1	R_HHL_F2	M_HLH_F1	M_LHL_F1	M_HLH_F3	M_HHH_C2	M_LHL_F3	Input_3	M_HLL_F3	R_LLH_F3	R_HLL_F1	M_LLL_F1	R_LLH_C2	M_LLL_C2	M_HHL_C3	M_LHL_C3	M_LLH_C3	M_LHH_C2	R_HLL_C3	M_HHL_F1	M_HLL_C3	R_HLL_F3	M_LLH_F3	R_LLL_F2	R_LLL_C2	R_LHL_C1	M_LLL_C3	R_HHH_F3	R_LLL_F1	M_HHH_C3	R_HLH_F1	Input_2	R_HHL_F3	M_HLL_C2	R_HHH_C1	M_HLH_C2	R_LLH_C1	R_LHL_C2	M_HHL_C2	R_HLH_C2	M_LHH_C1	R_HLH_C3	R_HLL_C1	R_LHH_C1	R_LHL_C3	M_LLL_F3	M_HHH_C1	R_HHL_C1	M_LLH_C2	R_LLL_C1	R_HLH_C1	M_HHL_C1
M_LHL_F1	0.19851818155498333	0.12571723042927233	0.19226319021095115	0.16513700127216432	0.21481863307194848	0.20169384577295602	0.1365911229932212	0.15384672265703953	0.20856411142546918	0.11490732324639745	0.19603217536446244	0.276980298334412	0.316806637286695	0.18537872240872738	0.3901565455444915	0.28380889205265925	0.1722906954911183	0.3440206473086825	0.1750643349751349	0.28996840354148296	0.17394120773304048	0.28295590861262204	0.3271453980232885	0.1480277878852516	0.1455431176352343	0.1049253038545335	0.18947696259484356	0.134263774322143	0.1411567666727972	0.31292510142093316	0.30313237175118085	0.1735437688108914	0.3183622508899597	0.3878221077449705	0.18491951272569065	0.18329382672195316	0.20369732229628834	0.3254317089847266	0.16700505132023682	0.20991835626340583	0.29558542768534934	0.29947029744685805	0.18467335155986453	0.32329954601283706	0.1414922482656328	0.16891948721046318	0.42322004198421653	0.3534017145366292	0.1882567941347795	0.13220448468059703	0.0	0.17560150061453128	0.2740319023183417	0.1703972720036099	0.32487168682141265	0.19741845754155468	0.19350466442016576	0.15799875768808827	0.11868505908210385	0.31339223812361144	0.3813195070529416	0.2867964022330714	0.30893706818904365	0.3387726756003146	0.2999893465446234	0.3320805015499831	0.13988841224058612	0.3071816068250892	0.206900443099332	0.17967950184474954	0.2053210284591046	0.3994474909051429	0.5986245385762696	0.3157659745097684	0.19715178573065467	0.1367514618241655	0.2710343999153148	0.1614182007733844	0.3246339501873776	0.203513618071742	0.3258387983108675	0.429474007758364	0.3478096687760167	0.5667746307226567	0.3683170504679836	0.30268172443630564	0.29157972141912153	0.3396603871162998	0.35765124745862253	0.4125745694053277	0.45610097676428096	0.40018532754715197	0.18731388642228727	0.28677446514418115	0.3796840053902665	0.3911109427439721	0.5144522888722474	0.46906745015829787	0.29366414332668705
M_HLH_F3	0.11838617608250424	0.18833329977088623	0.15599233156927828	0.12788521726181512	0.13315619020467281	0.16579969477333445	0.18072841400545003	0.12645171229122826	0.12355474081114123	0.16533659836026393	0.09906964589955372	0.25200738970149067	0.29600323179303506	0.10310241407218951	0.37200463624962327	0.21155591472538537	0.21107598370239378	0.32688351397719134	0.08613885762319569	0.2266159604324731	0.12306409124860268	0.2559142557128394	0.29943915172192687	0.1246722730463559	0.19881509020631505	0.20054075218196898	0.15393833357879713	0.19473680511402633	0.20046209680412697	0.26447022913580365	0.26718758320361674	0.10625820004954746	0.2954514474353852	0.3555106278015994	0.11601343450755094	0.11013943280728579	0.1620395486555001	0.22794323278086964	0.10347402466303565	0.13855424765126567	0.2704960518549151	0.25311482468936686	0.1414759851662889	0.252281416272469	0.2004295885755855	0.12367193461481471	0.3764145236888601	0.3393564563241362	0.1425334714173958	0.17492551242402268	0.17560150061453128	0.0	0.23979988751570253	0.11279284588311188	0.23187722024367016	0.10995929347756125	0.11942803779678864	0.19921170837551053	0.17836980332711672	0.27667751364979865	0.34510686364323645	0.20658824337649465	0.24879537191858497	0.26848604147620214	0.2572339092795983	0.3004678568137249	0.2221114628379798	0.2552828157426126	0.11794737294305441	0.12012542946942605	0.14179365096744156	0.36890237959771494	0.6019722986401584	0.27891401510896163	0.12233723231254533	0.18713912224306045	0.19784105000275587	0.187591970405762	0.23093517896322177	0.13477140315908814	0.272533102198263	0.4248838799612048	0.27379224771654365	0.5380217918658297	0.33967166513754565	0.24317946646539387	0.2524430212272554	0.3401693306039958	0.3181963896022983	0.381249795594069	0.4549124153206376	0.38536032923493824	0.10696440179079897	0.26931303360422887	0.40695655373363915	0.3882376623695867	0.5101860213496452	0.4822846506546713	0.28166754917121045
M_HHH_C2	0.25447688664745227	0.2792732041162899	0.26777341060101956	0.2446938910372631	0.272057930806779	0.288883520099232	0.25452296572622957	0.24182529133799738	0.26640581438123845	0.2452507601131818	0.23379808647958844	0.25555033842085484	0.29559740954576746	0.1934340062567862	0.376075431792585	0.1598978322201256	0.302703762494203	0.24349128512104423	0.247170970678539	0.16987823335358856	0.23329846831758883	0.185271979266798	0.2093458062493631	0.23704887418399273	0.2888910738000955	0.2918465054825703	0.2762632510472524	0.28744256516798555	0.2849964747560035	0.25124906744759484	0.19119474528599711	0.23431721347050807	0.2022825420892139	0.3562798730923261	0.248464839246445	0.23081742427565444	0.26988435291445545	0.23076855007679445	0.20459812371095304	0.22896517301320699	0.18237109487189926	0.23552229254380957	0.25295411654706795	0.2165483576236671	0.2992516969703427	0.2512367372480446	0.34883835883318476	0.273325547666277	0.268474377271025	0.2568058804546116	0.2740319023183417	0.23979988751570253	0.0	0.24596551442549458	0.24065553320778563	0.2418017357189397	0.2484905896829414	0.2728354762790447	0.25606338324664774	0.24408322762305643	0.2520258716824028	0.16097751234167798	0.21462295305622855	0.23210822410841017	0.19529609758525945	0.2757890485744566	0.3152346194054456	0.18286389998098498	0.2593407308117952	0.26315914960683984	0.26431164490080045	0.32878264140795455	0.5334416262853362	0.20016122312551884	0.25261300473368514	0.2971860742228125	0.15184527484568827	0.28811246402470625	0.2345973353794564	0.2570606275055536	0.1530795978474569	0.4024241168548638	0.20558944769828352	0.5302601675946864	0.33936782810082533	0.1372632141258594	0.21464727508507211	0.2642200749072631	0.2815589598242514	0.35748576315803277	0.41668432278950196	0.4041924332184947	0.2329636571255251	0.20406774407845973	0.37967037822552147	0.30688345111928633	0.49457553279499067	0.446891607637242	0.19559609999477787
M_LHL_F3	0.12080497338841863	0.15999022694005058	0.14603901457297538	0.12422402524791605	0.12147730401371867	0.14447872606580592	0.17956834089301485	0.09362803898124547	0.11076880040416509	0.14782931457369514	0.1307617565354826	0.27920632926266614	0.3064806810672216	0.13222247716473143	0.4028753419488399	0.2507470565119963	0.19962080736953727	0.3303752631497036	0.089852822002279	0.25737475291961254	0.10899596563776502	0.2856005522820351	0.33640816424095804	0.10040191141828597	0.18541074570307212	0.16918661634946486	0.1477745447255939	0.1724309669584533	0.1671626674861371	0.2953460208903271	0.2796838488053221	0.11543643658374611	0.31985235179433	0.37920965537582213	0.09566520910933837	0.13678669147401354	0.1387578977169725	0.2691761947188642	0.10380538127769107	0.1623256740958705	0.29823042768698826	0.27202910884534437	0.1238137645801632	0.27990357649972214	0.17605307478374865	0.07134860456271332	0.40269477259557185	0.37410441683981865	0.12255358709992507	0.1508424304793091	0.1703972720036099	0.11279284588311188	0.24596551442549458	0.0	0.267257044969039	0.13030870156378446	0.1315254811080582	0.18931039840822364	0.16091146515483043	0.27383951471546725	0.3464395101437641	0.23625232005918367	0.271146599077708	0.30449543561703507	0.2766852881788384	0.33665878903791413	0.18847282342827815	0.2731690921412015	0.13368992421572853	0.10503326506572981	0.1462086839649072	0.37870102504891656	0.6118841733045188	0.29325228601732134	0.12046432265604078	0.18563356346807952	0.2264856610023999	0.1721991805292958	0.27100943444867426	0.14690345655424392	0.2950151400056292	0.44957002908689475	0.29038017718919706	0.5744998324466193	0.37223844863637956	0.26664979182711235	0.28452530629318584	0.3689126812531159	0.3242219490586439	0.40243377462481456	0.47845011966113915	0.4074015576867658	0.12152975079954699	0.3012737275244031	0.42143648959098096	0.3831206585813875	0.535980011976915	0.49938958918031057	0.3197573528162742
Input_3	0.25591979548738464	0.3080448524405253	0.27848961355146	0.27372615339507195	0.27190009410915644	0.29712552394199604	0.2634461239835462	0.2782064714980006	0.28113474016835627	0.2777550901887152	0.2431209744948112	0.3478465815783284	0.41888171615007086	0.2146933739820594	0.49673507149125545	0.17699148789988106	0.3077936904643429	0.4326080054478218	0.23101647355103683	0.2486112946856609	0.23486303898921007	0.2607880250799163	0.33374153127182343	0.26075597497918324	0.2926660327227736	0.3360816755454231	0.255688446872007	0.31613520724447497	0.31189619670686136	0.35711513202674017	0.313646034598122	0.24178239860637768	0.29784117549198585	0.4737395160570374	0.21917602926009191	0.23793321811355847	0.2846352544197497	0.06741637932094541	0.22967793262949354	0.2375704455658596	0.2650616985350705	0.33381091044606437	0.2839284728229859	0.27957058102111404	0.30995248572374823	0.2689830810531043	0.4829274154889137	0.3720784376698968	0.2678646405259643	0.27979103322958454	0.32487168682141265	0.23187722024367016	0.24065553320778563	0.267257044969039	0.0	0.23673240857593378	0.257136404110546	0.26335839794054594	0.2946137351838597	0.3454910968635284	0.3847675042055805	0.18497597877081914	0.2945616403585391	0.2871444871350687	0.32256692825778693	0.35523724119003697	0.3550339357645465	0.21694341789673824	0.25917512972609524	0.27895708035223177	0.25734032841256466	0.45074663190909037	0.6751088989603471	0.28569939232949876	0.24278615901473716	0.3112608062207824	0.1907650468638582	0.2631434821067554	0.07064977463800672	0.24819202075668573	0.27877251836283806	0.5604030206835787	0.28232586362059736	0.672044742279028	0.46916455692074777	0.22916829554998827	0.2877533322484066	0.39149984596461684	0.38085162438576525	0.49177914967842157	0.5870790208755009	0.5196014356054872	0.2553677742727388	0.2847150575770022	0.5313622621145794	0.47675219767563887	0.6512956568055965	0.5865402705948647	0.3074203959433228
M_HLL_F3	0.11905484571012356	0.20112906369248643	0.1759473779294592	0.14519173322826748	0.14612352253367228	0.17697046367362418	0.1554009921226999	0.1436074235296724	0.15339434616444478	0.1791097945844045	0.12950127203418824	0.28035407262974105	0.33303449187172957	0.1063797290007193	0.40865114061310703	0.20698557386454391	0.23037588673571155	0.3299449435731896	0.10773594298963057	0.24337983578492886	0.13418673760015226	0.26399327018537105	0.31216700666693914	0.13492134223852584	0.21708640708774277	0.23044859876754617	0.17792464245121947	0.2068595065839293	0.20961376930643522	0.3145708628343719	0.2939160724537729	0.12057710774558505	0.29730213393318655	0.3785489019640766	0.13355408961989387	0.12966078465348752	0.18481452156498365	0.22392975697747156	0.10730530138132909	0.14249086280963208	0.2640661269363998	0.2778887797665346	0.14355772404029932	0.2637337872224682	0.20655548208794608	0.1219199555666859	0.4116464471936743	0.35237072657651913	0.15757065366508366	0.1651181665330693	0.19741845754155468	0.10995929347756125	0.2418017357189397	0.13030870156378446	0.23673240857593378	0.0	0.13224528131833727	0.18627665769328544	0.19018200257488974	0.30068329942935895	0.34159166311607225	0.22229029778926793	0.26152839310030535	0.2812609112537748	0.2780001261898912	0.3177370807223143	0.24504173284603997	0.25471536804985645	0.12067299387610705	0.11000574037352971	0.15182155573543266	0.38021791759172735	0.6145869260927511	0.2730730764647635	0.1486812375414119	0.21375012409877323	0.20457770268269965	0.18639927704850012	0.22717625990526188	0.15428374306684173	0.2850490076305718	0.47276223234254244	0.29455389154149497	0.5707485289372701	0.37246108592599614	0.2560162330279226	0.27125557269193884	0.35750247020096154	0.34937207052347813	0.40353672358535064	0.49413565172741286	0.41902326831407277	0.08356646893648072	0.2764204492984713	0.43254485046726776	0.3904085258409923	0.5504866526417909	0.5108515884106707	0.2942866507207063
R_LLH_F3	0.08769749043249189	0.1933885782691535	0.13059751216374177	0.11752635808462954	0.10225892317672894	0.11811616026140634	0.18749057517662818	0.12253214896631758	0.10254358516263365	0.18102330091056104	0.10094544933886436	0.2638292299021653	0.30614005931091565	0.12325617605794241	0.3778700521951018	0.22647759530250489	0.194208052229816	0.3351495250326763	0.10485052869704517	0.23407321662249947	0.14449601608232324	0.2680002792419269	0.31395767290453996	0.14391215900156062	0.18276362568983145	0.22690671465246834	0.15277833198280324	0.1868332368042781	0.1831515177810615	0.2857478498827209	0.2798350656966745	0.11726529999963413	0.2966279421337933	0.35856256889063853	0.11616673432207843	0.10027838752181986	0.1154059381575666	0.24932906219187548	0.1214665779375624	0.11031054005271972	0.2779218683636232	0.2749180882185644	0.15544311620847742	0.25835975397711525	0.1778919943940996	0.12888353758889898	0.38956069280759126	0.34129958742200533	0.13672973434335844	0.18266397498538658	0.19350466442016576	0.11942803779678864	0.2484905896829414	0.1315254811080582	0.257136404110546	0.13224528131833727	0.0	0.1810279822481854	0.19415585634015708	0.29503572289594626	0.35237304992704005	0.22186136104467116	0.25915924878875485	0.28301457217763626	0.26384966258722203	0.3275514323032356	0.2304626244017098	0.27514774072780634	0.1041192025701802	0.1325119636070512	0.11195372146656843	0.3738177643839721	0.6076782730396486	0.28442849840013634	0.090485510966739	0.20773340478811952	0.1993411713104121	0.16183373133299667	0.25752432786826357	0.10021134727143433	0.2865985800671495	0.43968636293001584	0.302031947134351	0.5455686758676375	0.35478790923246856	0.25418588609875953	0.2651587561653396	0.34025079470026126	0.33373917781876156	0.39230327411309623	0.4691505797849749	0.40313547326405863	0.1206043727321217	0.27531678389198255	0.40252190547685707	0.40444423366297494	0.5188584006744844	0.4911707814222426	0.28780536545975094
R_HLL_F1	0.1759987908496953	0.11714764569605778	0.16603157506443403	0.18641990933231	0.18416462692775326	0.17473401657151663	0.11372669068285686	0.18904037177280691	0.1913420755320354	0.1309245006672935	0.18679689174390995	0.3162513402380018	0.36609295046213686	0.1845368698700646	0.4426639921201599	0.2727390928908511	0.10789138669257056	0.39101880423830687	0.16773951819187008	0.28541265202378807	0.1723852757514086	0.26051249341702964	0.32565379968889135	0.18043977157072494	0.10823173765848534	0.15451574511490818	0.1785395908225467	0.09104526417488173	0.1013648968795356	0.33404633717790366	0.3310368981303799	0.19097078093947487	0.3067581523200603	0.4261395169991443	0.164782745584231	0.15649685990051404	0.17128349517145702	0.2707160544448844	0.17147756598565098	0.16296188779175347	0.26641644582352597	0.3201440397303901	0.2167217490536099	0.31112628322026353	0.11567772298530493	0.18755430238517387	0.47348110887462325	0.359193235015185	0.15971894825620184	0.12778383010338604	0.15799875768808827	0.19921170837551053	0.2728354762790447	0.18931039840822364	0.26335839794054594	0.18627665769328544	0.1810279822481854	0.0	0.15806992471116346	0.3480394369302534	0.3918291716725984	0.2816148989821117	0.3086692318956074	0.34248283255714634	0.31662510658352705	0.357972330110985	0.16891134837069455	0.30672277578130075	0.18454896732703066	0.21455819694658698	0.17175339334694695	0.4211603796749168	0.6510213548721735	0.3288089523468782	0.17556994636794798	0.14508039936770614	0.2591082587325688	0.08235495456588	0.2688314922027861	0.15577139860954978	0.32043803147178823	0.4823340836875904	0.358809817057946	0.5967396125671965	0.4345415756296149	0.30596846800639244	0.312768561121928	0.35008739904672087	0.3880341826992348	0.4373967130531906	0.5032387782584092	0.46362836212034	0.19110672445909382	0.2758330847278007	0.42525310160626456	0.43755705399975964	0.5693396499703629	0.5139336507581839	0.2932148477410257
M_LLL_F1	0.19367432022405787	0.14715072473525403	0.20345964588139798	0.16932455625471052	0.21772329413263916	0.2059761350650021	0.12548364996017436	0.16092986285554958	0.2071066908629451	0.09692658042991971	0.18384335523326578	0.28134898929608054	0.32713854552367977	0.16599291415667816	0.4070233740385478	0.2592680255317821	0.16771113461619702	0.33273997390567056	0.1733081436907853	0.2751138336364113	0.16863189741535153	0.2573543937575889	0.30570060652170167	0.15296996026845888	0.16345777586806545	0.09513998757554169	0.19147912359323974	0.14412398840731824	0.1304423499072832	0.3011342079954826	0.30565665667137176	0.16281250140521647	0.2885542821480467	0.3678228825469017	0.1888739292175333	0.1854810992966782	0.2035930531653729	0.3008776896104639	0.1503552839859998	0.19947290363512948	0.26133600824643904	0.2891954335688335	0.17705760829696882	0.29833189285909084	0.136836653492587	0.17161476120505506	0.4136820548182896	0.32824703648320713	0.19268725672213374	0.11411981180568972	0.11868505908210385	0.17836980332711672	0.25606338324664774	0.16091146515483043	0.2946137351838597	0.19018200257488974	0.19415585634015708	0.15806992471116346	0.0	0.30971958245769876	0.3639522709505888	0.2574029373752373	0.2879146273264654	0.31119029497114964	0.2910354705297119	0.32019810411671107	0.1451363473086812	0.2882606707056651	0.21217584378820842	0.187216690126421	0.1888978987906946	0.40537746916384226	0.6018291159027981	0.3007499491520424	0.20426072074653084	0.12118581095888455	0.24690469608735324	0.13957858503673218	0.3016205502997283	0.20537371091647547	0.31129243592066325	0.4296230868749987	0.32313689978282056	0.5500336636464189	0.39078472413847254	0.2852450755692618	0.2852764527411464	0.3117387832238589	0.34045714662183346	0.40457807976065396	0.46215163012024946	0.4116023548541858	0.1877918734054911	0.2542492359281888	0.3895554653093986	0.3897289298855674	0.5264094643686043	0.46886330682617744	0.27991156210129864
R_LLH_C2	0.27458838382486656	0.3415586893362309	0.287896164670466	0.2741227278046919	0.3086384166503473	0.3126412129523964	0.3333501948382701	0.2638278061925758	0.27857468240311506	0.3276700156925137	0.26644230389733675	0.1859710319543058	0.19226237524040268	0.26342219051190596	0.30019451597983504	0.22002459484708223	0.3511172724027625	0.24068918001821782	0.2740896077295129	0.17856471208409339	0.2692218308973143	0.25983947522931583	0.24201997639042166	0.26635215482462876	0.342625452319858	0.32752690978261	0.30190032906712194	0.34497362445616697	0.33969093081899204	0.18355073488140444	0.16946421261596326	0.2616168580400844	0.2544957527429367	0.2385512710698448	0.2979054275137955	0.2698591253371629	0.3018545239088563	0.3363314247029793	0.2598624191616766	0.29035395139835657	0.277810668290302	0.1739094029818346	0.28269543879432263	0.18754990413000233	0.34544183117276367	0.27961095205387276	0.23494257074709313	0.278297955732006	0.29815302683988115	0.32398511475342184	0.31339223812361144	0.27667751364979865	0.24408322762305643	0.27383951471546725	0.3454910968635284	0.30068329942935895	0.29503572289594626	0.3480394369302534	0.30971958245769876	0.0	0.2711433895028123	0.20952631164681534	0.18690999420422214	0.2188529774483291	0.19401760678389682	0.21374977951649926	0.3421941430694522	0.24685292731188083	0.291074803521648	0.2734888424347612	0.2811082206438587	0.1994109723353422	0.46906359849338153	0.20083314153405005	0.2886788303224365	0.3232817254105975	0.21808746991450031	0.3341575009653956	0.3333557176691027	0.3032700580319671	0.2520418635008111	0.341822337796714	0.2679773244642121	0.48230389401819157	0.22409722143768052	0.22730348968426906	0.2136742401253035	0.2513857144303339	0.195807940665172	0.3284592037324885	0.3797222158139804	0.28138795817472456	0.27080891471837515	0.25293212442642465	0.3412249545540986	0.3265294547337945	0.42889533449354217	0.38302517216667653	0.276143650504719
M_LLL_C2	0.3555289557334099	0.41448613513845706	0.3727462739735538	0.3658805091008126	0.38597617102556475	0.3907646072367726	0.3618109124885394	0.3559239041357834	0.35572433093583944	0.38874461580751335	0.3439135435806252	0.3205516870442082	0.29995164258231277	0.3166497916926333	0.3344268920159762	0.26192118271008286	0.4410111418779615	0.23544703594122698	0.33737000649255644	0.2734572447903865	0.35434763573207306	0.26991734601956074	0.26303906614537403	0.3391753677913876	0.4218500906340182	0.4091740801128942	0.37610691042891486	0.4165909128916832	0.41272388953291955	0.29666586532918654	0.28172209685027416	0.3443629945733204	0.2764263431223118	0.294862335081691	0.3741123108342184	0.33746123903005115	0.3934076350381559	0.37383217661170903	0.30985680503197677	0.35542815934143057	0.2765370527824949	0.31599929268095495	0.3405470844907891	0.28312458287902337	0.4148828612436904	0.3544886081168905	0.27332674786205147	0.24475826379381843	0.37229160828453134	0.37888052334920125	0.3813195070529416	0.34510686364323645	0.2520258716824028	0.3464395101437641	0.3847675042055805	0.34159166311607225	0.35237304992704005	0.3918291716725984	0.3639522709505888	0.2711433895028123	0.0	0.28275721155101835	0.26632685654887905	0.26030148951999904	0.22306957532691465	0.26795266677897744	0.4157391529674981	0.23074470339472575	0.34216479712528286	0.32198766403534435	0.36456142618265924	0.24334652411047902	0.47749925119037795	0.21540398035406588	0.35685632345295576	0.39484659642357645	0.2673628782499044	0.39750277977528614	0.371779990362946	0.38175289231222165	0.17620581804279856	0.4171879510255344	0.2130807659249689	0.46451821560504825	0.2883198628007887	0.25195409106454797	0.27357524326320787	0.30208601436389937	0.304408253651984	0.3398510087983612	0.39304257132938597	0.34214661530495755	0.32057272741089304	0.28595849493184744	0.35581887959998804	0.26156385627224327	0.4118806272549123	0.41852206662664293	0.27968226572207205
M_HHL_C3	0.2336557654674817	0.2961136693527964	0.2602271117120379	0.247810367625399	0.25417590150263153	0.2824326048730779	0.255869059133164	0.24601919402693742	0.24471461324802912	0.25531334377200593	0.20198982169452695	0.20203859213894787	0.28632305785309625	0.18279681196836045	0.33960410814063546	0.07364618690761654	0.30566087236635703	0.2833483817909852	0.2190918419388222	0.14220221327984436	0.21889692548702055	0.18508664290575033	0.20193175546013792	0.2321130451725372	0.28237698529885025	0.30349339545676557	0.27196292267770966	0.30225594865111494	0.3007794426981448	0.21901159081934204	0.17226853948936924	0.20535803557400162	0.17718925918149003	0.3159279951116705	0.223423471666651	0.21953261270347263	0.27272589759560484	0.1972008419677525	0.20726760311588885	0.21528378138919235	0.18070543792379137	0.20749967046516374	0.2569464043546914	0.13941007060236182	0.2937730911322904	0.23694085114937574	0.32049472946002694	0.23127938068324197	0.27572699823083996	0.25575155435968333	0.2867964022330714	0.20658824337649465	0.16097751234167798	0.23625232005918367	0.18497597877081914	0.22229029778926793	0.22186136104467116	0.2816148989821117	0.2574029373752373	0.20952631164681534	0.28275721155101835	0.0	0.13407346646412088	0.1520915145112204	0.18564850016951887	0.2146878129349861	0.3282916031452851	0.16586189457713904	0.2516552781612871	0.24218358127265588	0.24996157451705048	0.3057643202114964	0.5476997547162235	0.16097599768550863	0.22578493831060564	0.28817950733372694	0.06454107050605522	0.2593043227597546	0.2058230697692769	0.2266887939659648	0.2062758777612862	0.41443867114528743	0.20785109304967367	0.5346263433114851	0.3163069433119289	0.12401393079174027	0.17581725384957456	0.24375873829200273	0.23606921647394924	0.3653448992155962	0.4351092584811453	0.3518673611750349	0.22127809817309124	0.17661791032392776	0.3787319646602682	0.36433094152411155	0.5141375346126336	0.46255795217451606	0.21624809346317342
M_LHL_C3	0.25898402129027265	0.3312096049395654	0.29890896140624784	0.2845542756825944	0.29284453874998306	0.31876797357340275	0.2934482401231345	0.28131061500321036	0.26886388173623216	0.2992367166047556	0.23445478916673432	0.18360364822843156	0.23977860903691206	0.23394283314717382	0.2689103885858296	0.15124107259525138	0.33464727703660324	0.25143121191687656	0.2622889752107969	0.1672363263377866	0.2608042961765167	0.21645650893513796	0.19175992203389705	0.2665219954628796	0.3176390927209175	0.32735299561309095	0.30998287769631644	0.32703247790410356	0.32525121748094654	0.17830621086885245	0.19166341946121482	0.24094960294760928	0.17512081301352442	0.23806298638255138	0.2832634455776742	0.2581049048913769	0.3117149573706525	0.30211326985295095	0.2488253335597053	0.264953409974933	0.20730216073863197	0.1939906463366298	0.2831323838113451	0.11313665411159794	0.320007817693836	0.2718651143329441	0.2554808375136866	0.21253206683169032	0.3141834752339225	0.29174683426769177	0.30893706818904365	0.24879537191858497	0.21462295305622855	0.271146599077708	0.2945616403585391	0.26152839310030535	0.25915924878875485	0.3086692318956074	0.2879146273264654	0.18690999420422214	0.26632685654887905	0.13407346646412088	0.0	0.12877562163673587	0.20255214215148995	0.1906406517347437	0.3388139734155706	0.20140295918189882	0.28200142114983295	0.27841620366982645	0.2825720119802804	0.24705593174554108	0.5078487197798263	0.14737418426604232	0.26358876005580256	0.3146223062129524	0.1432825572636662	0.28933280192979144	0.3113649784230197	0.27649981701462556	0.23514653103745362	0.39072523164647177	0.24232587430530458	0.4948511150524992	0.2557005579035787	0.19038353761023183	0.19443159549727054	0.22097676899344207	0.2366017842346144	0.3197751574172662	0.4126699560347342	0.29691792327331784	0.26564442640363484	0.200319036866523	0.3523613956713979	0.35441660383800155	0.46993248949718985	0.43406264146572365	0.23394394817083838
M_LLH_C3	0.2770267983759179	0.3519335485330429	0.3293824504153486	0.31446069787985376	0.313032254314183	0.34992182304497893	0.304772674399607	0.31756612575233634	0.2972890544487853	0.31814645349994974	0.2676720656002032	0.2219248206476667	0.2563662545739748	0.24901238022894756	0.3026039527986009	0.14070656836096834	0.36510255571644323	0.2422370711676603	0.2820374170178274	0.17853733191244156	0.2963406791687193	0.19759629951243368	0.1759601248434855	0.30648377884930483	0.3360327803361991	0.355555109755662	0.3244754259473306	0.3613862225977084	0.3623497888624478	0.2157713422071089	0.1958386638089088	0.2703195449944724	0.1681347155812705	0.24447370448047828	0.3038941364441689	0.28255665541518094	0.3415181279326753	0.2886316623330813	0.26909198978960785	0.2941117167148047	0.19639121436498647	0.22752114878972976	0.3159122798347393	0.14385926977032212	0.35961256388758034	0.29931291363755635	0.2628650173509892	0.2141486535013169	0.334105242355467	0.30698662277377115	0.3387726756003146	0.26848604147620214	0.23210822410841017	0.30449543561703507	0.2871444871350687	0.2812609112537748	0.28301457217763626	0.34248283255714634	0.31119029497114964	0.2188529774483291	0.26030148951999904	0.1520915145112204	0.12877562163673587	0.0	0.21906886951701898	0.2216545794928605	0.3686223843288822	0.18677845253013511	0.2909945198275755	0.2961979980005027	0.3122020072197254	0.2613695060523807	0.4970688561814072	0.15657727365838833	0.299479746385128	0.3437927032830939	0.150036113809942	0.3207716857013505	0.29537977992023406	0.3000866640597884	0.22923857090778704	0.3963269242722979	0.22748135591345953	0.48682676172508277	0.25637183863426666	0.1835716608315006	0.1911645350437058	0.2188092122689221	0.2306608100063352	0.334642973249993	0.41385226996040975	0.3192156445611334	0.2930397802206721	0.19656646404727796	0.36560759823548195	0.36432630738517424	0.4674283808619308	0.4354251300319508	0.23166146726363315
