geno	condition	lab	leaf length	leaf width	y
col0	NCM	col0_NCM	0.8630 	0.4290 	2.011655012
col0	NCM	col0_NCM	0.8570 	0.5980 	1.433110368
col0	NCM	col0_NCM	0.8510 	0.7490 	1.136181575
col0	NCM	col0_NCM	0.8510 	0.7490 	1.136181575
col0	NCM	col0_NCM	0.8450 	0.4780 	1.767782427
col0	NCM	col0_NCM	0.8440 	0.4770 	1.769392034
col0	NCM	col0_NCM	0.8390 	0.3800 	2.207894737
col0	NCM	col0_NCM	0.8310 	0.5360 	1.550373134
col0	NCM	col0_NCM	0.8240 	0.4170 	1.976019185
col0	NCM	col0_NCM	0.8200 	0.3980 	2.060301508
col0	NCM	col0_NCM	0.8200 	0.4490 	1.826280624
col0	NCM	col0_NCM	0.8170 	0.7360 	1.110054348
col0	NCM	col0_NCM	0.8170 	0.7360 	1.110054348
col0	NCM	col0_NCM	0.8160 	0.4810 	1.696465696
col0	NCM	col0_NCM	0.8070 	0.6430 	1.255054432
col0	NCM	col0_NCM	0.8070 	0.6430 	1.255054432
col0	NCM	col0_NCM	0.7960 	0.4450 	1.788764045
col0	NCM	col0_NCM	0.7900 	0.4160 	1.899038462
col0	NCM	col0_NCM	0.7850 	0.5020 	1.56374502
col0	NCM	col0_NCM	0.7830 	0.4130 	1.895883777
col0	NCM	col0_NCM	0.7830 	0.5140 	1.523346304
col0	NCM	col0_NCM	0.7830 	0.5140 	1.523346304
col0	NCM	col0_NCM	0.7790 	0.4390 	1.774487472
col0	NCM	col0_NCM	0.7740 	0.7380 	1.048780488
col0	NCM	col0_NCM	0.7740 	0.7380 	1.048780488
col0	NCM	col0_NCM	0.7700 	0.3450 	2.231884058
col0	NCM	col0_NCM	0.7700 	0.3450 	2.231884058
col0	NCM	col0_NCM	0.7630 	0.3960 	1.926767677
col0	NCM	col0_NCM	0.7620 	0.4660 	1.635193133
col0	NCM	col0_NCM	0.7600 	0.3730 	2.037533512
col0	NCM	col0_NCM	0.7600 	0.3940 	1.92893401
col0	NCM	col0_NCM	0.7590 	0.4890 	1.552147239
col0	NCM	col0_NCM	0.7560 	0.4990 	1.51503006
col0	NCM	col0_NCM	0.7530 	0.4060 	1.854679803
col0	NCM	col0_NCM	0.7480 	0.5690 	1.314586995
col0	NCM	col0_NCM	0.7480 	0.3940 	1.898477157
col0	NCM	col0_NCM	0.7440 	0.4020 	1.850746269
col0	NCM	col0_NCM	0.7420 	0.4750 	1.562105263
col0	NCM	col0_NCM	0.7400 	0.4280 	1.728971963
col0	NCM	col0_NCM	0.7370 	0.4050 	1.819753086
col0	NCM	col0_NCM	0.7310 	0.6150 	1.188617886
col0	NCM	col0_NCM	0.7310 	0.6150 	1.188617886
col0	NCM	col0_NCM	0.7310 	0.3080 	2.373376623
col0	NCM	col0_NCM	0.7290 	0.5010 	1.45508982
col0	NCM	col0_NCM	0.7280 	0.5190 	1.402697495
col0	NCM	col0_NCM	0.7270 	0.4630 	1.570194384
col0	NCM	col0_NCM	0.7210 	0.5370 	1.34264432
col0	NCM	col0_NCM	0.7210 	0.4870 	1.480492813
col0	NCM	col0_NCM	0.7200 	0.4530 	1.589403974
col0	NCM	col0_NCM	0.7190 	0.3970 	1.811083123
col0	NCM	col0_NCM	0.7170 	0.3970 	1.80604534
col0	NCM	col0_NCM	0.7160 	0.3700 	1.935135135
col0	NCM	col0_NCM	0.7150 	0.4540 	1.574889868
col0	NCM	col0_NCM	0.7150 	0.3300 	2.166666667
col0	NCM	col0_NCM	0.7150 	0.3400 	2.102941176
col0	NCM	col0_NCM	0.7040 	0.4370 	1.610983982
col0	NCM	col0_NCM	0.7010 	0.3730 	1.879356568
col0	NCM	col0_NCM	0.7000 	0.3410 	2.052785924
col0	NCM	col0_NCM	0.6990 	0.4550 	1.536263736
col0	NCM	col0_NCM	0.6960 	0.3640 	1.912087912
col0	NCM	col0_NCM	0.6940 	0.5090 	1.36345776
col0	NCM	col0_NCM	0.6940 	0.3860 	1.797927461
col0	NCM	col0_NCM	0.6920 	0.3640 	1.901098901
col0	NCM	col0_NCM	0.6920 	0.3750 	1.845333333
col0	NCM	col0_NCM	0.6920 	0.3750 	1.845333333
col0	NCM	col0_NCM	0.6880 	0.3840 	1.791666667
col0	NCM	col0_NCM	0.6870 	0.3560 	1.929775281
col0	NCM	col0_NCM	0.6860 	0.4960 	1.383064516
col0	NCM	col0_NCM	0.6840 	0.5150 	1.32815534
col0	NCM	col0_NCM	0.6840 	0.3670 	1.863760218
col0	NCM	col0_NCM	0.6800 	0.3090 	2.200647249
col0	NCM	col0_NCM	0.6770 	0.3410 	1.985337243
col0	NCM	col0_NCM	0.6770 	0.3950 	1.713924051
col0	NCM	col0_NCM	0.6680 	0.5400 	1.237037037
col0	NCM	col0_NCM	0.6670 	0.3000 	2.223333333
col0	NCM	col0_NCM	0.6670 	0.3450 	1.933333333
col0	NCM	col0_NCM	0.6660 	0.4780 	1.393305439
col0	NCM	col0_NCM	0.6630 	0.2720 	2.4375
col0	NCM	col0_NCM	0.6630 	0.4520 	1.466814159
col0	NCM	col0_NCM	0.6620 	0.3000 	2.206666667
col0	NCM	col0_NCM	0.6590 	0.4230 	1.557919622
col0	NCM	col0_NCM	0.6590 	0.4120 	1.599514563
col0	NCM	col0_NCM	0.6580 	0.4260 	1.544600939
col0	NCM	col0_NCM	0.6580 	0.3370 	1.952522255
col0	NCM	col0_NCM	0.6580 	0.3760 	1.75
col0	NCM	col0_NCM	0.6570 	0.3770 	1.74270557
col0	NCM	col0_NCM	0.6560 	0.4120 	1.59223301
col0	NCM	col0_NCM	0.6520 	0.4260 	1.530516432
col0	NCM	col0_NCM	0.6510 	0.5710 	1.140105079
col0	NCM	col0_NCM	0.6510 	0.5710 	1.140105079
col0	NCM	col0_NCM	0.6470 	0.4730 	1.367864693
col0	NCM	col0_NCM	0.6440 	0.4860 	1.325102881
col0	NCM	col0_NCM	0.6440 	0.3370 	1.910979228
col0	NCM	col0_NCM	0.6380 	0.2980 	2.140939597
col0	NCM	col0_NCM	0.6370 	0.3680 	1.730978261
col0	NCM	col0_NCM	0.6370 	0.3680 	1.730978261
col0	NCM	col0_NCM	0.6360 	0.2410 	2.639004149
col0	NCM	col0_NCM	0.6320 	0.4180 	1.511961722
col0	NCM	col0_NCM	0.6310 	0.4800 	1.314583333
col0	NCM	col0_NCM	0.6310 	0.4800 	1.314583333
col0	NCM	col0_NCM	0.6310 	0.4790 	1.317327766
col0	NCM	col0_NCM	0.6300 	0.3900 	1.615384615
col0	NCM	col0_NCM	0.6300 	0.3950 	1.594936709
col0	NCM	col0_NCM	0.6250 	0.3130 	1.996805112
col0	NCM	col0_NCM	0.6250 	0.3430 	1.822157434
col0	NCM	col0_NCM	0.6250 	0.3430 	1.822157434
col0	NCM	col0_NCM	0.6220 	0.2420 	2.570247934
col0	NCM	col0_NCM	0.6210 	0.4050 	1.533333333
col0	NCM	col0_NCM	0.6210 	0.4050 	1.533333333
col0	NCM	col0_NCM	0.6200 	0.3540 	1.751412429
col0	NCM	col0_NCM	0.6180 	0.3340 	1.850299401
col0	NCM	col0_NCM	0.6150 	0.3080 	1.996753247
col0	NCM	col0_NCM	0.6140 	0.3300 	1.860606061
col0	NCM	col0_NCM	0.6130 	0.2670 	2.29588015
col0	NCM	col0_NCM	0.6130 	0.2670 	2.29588015
col0	NCM	col0_NCM	0.6110 	0.4170 	1.465227818
col0	NCM	col0_NCM	0.6100 	0.2610 	2.337164751
col0	NCM	col0_NCM	0.6060 	0.2560 	2.3671875
col0	NCM	col0_NCM	0.6030 	0.3300 	1.827272727
col0	NCM	col0_NCM	0.6020 	0.3930 	1.531806616
col0	NCM	col0_NCM	0.6000 	0.3850 	1.558441558
col0	NCM	col0_NCM	0.5990 	0.4450 	1.346067416
col0	NCM	col0_NCM	0.5990 	0.2810 	2.131672598
col0	NCM	col0_NCM	0.5990 	0.2560 	2.33984375
col0	NCM	col0_NCM	0.5990 	0.2560 	2.33984375
col0	NCM	col0_NCM	0.5980 	0.3420 	1.748538012
col0	NCM	col0_NCM	0.5940 	0.3430 	1.731778426
col0	NCM	col0_NCM	0.5940 	0.3680 	1.614130435
col0	NCM	col0_NCM	0.5920 	0.4620 	1.281385281
col0	NCM	col0_NCM	0.5920 	0.4620 	1.281385281
col0	NCM	col0_NCM	0.5900 	0.3610 	1.63434903
col0	NCM	col0_NCM	0.5890 	0.4090 	1.4400978
col0	NCM	col0_NCM	0.5890 	0.3100 	1.9
col0	NCM	col0_NCM	0.5890 	0.3440 	1.712209302
col0	NCM	col0_NCM	0.5870 	0.4300 	1.365116279
col0	NCM	col0_NCM	0.5850 	0.2810 	2.081850534
col0	NCM	col0_NCM	0.5840 	0.2490 	2.345381526
col0	NCM	col0_NCM	0.5830 	0.4550 	1.281318681
col0	NCM	col0_NCM	0.5810 	0.3660 	1.587431694
col0	NCM	col0_NCM	0.5790 	0.3500 	1.654285714
col0	NCM	col0_NCM	0.5770 	0.2260 	2.553097345
col0	NCM	col0_NCM	0.5750 	0.3150 	1.825396825
col0	NCM	col0_NCM	0.5730 	0.3120 	1.836538462
col0	NCM	col0_NCM	0.5720 	0.4380 	1.305936073
col0	NCM	col0_NCM	0.5720 	0.3370 	1.697329377
col0	NCM	col0_NCM	0.5720 	0.3140 	1.821656051
col0	NCM	col0_NCM	0.5720 	0.3140 	1.821656051
col0	NCM	col0_NCM	0.5710 	0.3410 	1.674486804
col0	NCM	col0_NCM	0.5700 	0.3810 	1.496062992
col0	NCM	col0_NCM	0.5700 	0.3810 	1.496062992
col0	NCM	col0_NCM	0.5690 	0.4530 	1.25607064
col0	NCM	col0_NCM	0.5680 	0.3110 	1.826366559
col0	NCM	col0_NCM	0.5670 	0.2920 	1.941780822
col0	NCM	col0_NCM	0.5660 	0.4000 	1.415
col0	NCM	col0_NCM	0.5660 	0.2980 	1.899328859
col0	NCM	col0_NCM	0.5630 	0.2620 	2.148854962
col0	NCM	col0_NCM	0.5630 	0.3140 	1.792993631
col0	NCM	col0_NCM	0.5600 	0.4250 	1.317647059
col0	NCM	col0_NCM	0.5570 	0.3120 	1.78525641
col0	NCM	col0_NCM	0.5570 	0.4160 	1.338942308
col0	NCM	col0_NCM	0.5570 	0.3340 	1.667664671
col0	NCM	col0_NCM	0.5560 	0.3400 	1.635294118
col0	NCM	col0_NCM	0.5540 	0.3500 	1.582857143
col0	NCM	col0_NCM	0.5510 	0.2600 	2.119230769
col0	NCM	col0_NCM	0.5500 	0.4310 	1.276102088
col0	NCM	col0_NCM	0.5500 	0.3660 	1.50273224
col0	NCM	col0_NCM	0.5500 	0.2560 	2.1484375
col0	NCM	col0_NCM	0.5490 	0.2990 	1.836120401
col0	NCM	col0_NCM	0.5480 	0.2690 	2.037174721
col0	NCM	col0_NCM	0.5480 	0.2140 	2.560747664
col0	NCM	col0_NCM	0.5470 	0.2610 	2.095785441
col0	NCM	col0_NCM	0.5470 	0.2610 	2.095785441
col0	NCM	col0_NCM	0.5460 	0.3930 	1.389312977
col0	NCM	col0_NCM	0.5450 	0.4370 	1.247139588
col0	NCM	col0_NCM	0.5420 	0.2520 	2.150793651
col0	NCM	col0_NCM	0.5390 	0.2680 	2.01119403
col0	NCM	col0_NCM	0.5390 	0.2580 	2.089147287
col0	NCM	col0_NCM	0.5390 	0.2580 	2.089147287
col0	NCM	col0_NCM	0.5390 	0.2690 	2.003717472
col0	NCM	col0_NCM	0.5370 	0.4110 	1.306569343
col0	NCM	col0_NCM	0.5370 	0.4290 	1.251748252
col0	NCM	col0_NCM	0.5360 	0.3060 	1.751633987
col0	NCM	col0_NCM	0.5340 	0.2960 	1.804054054
col0	NCM	col0_NCM	0.5340 	0.3370 	1.584569733
col0	NCM	col0_NCM	0.5340 	0.3030 	1.762376238
col0	NCM	col0_NCM	0.5340 	0.2280 	2.342105263
col0	NCM	col0_NCM	0.5330 	0.3860 	1.380829016
col0	NCM	col0_NCM	0.5310 	0.3790 	1.401055409
col0	NCM	col0_NCM	0.5290 	0.2690 	1.966542751
col0	NCM	col0_NCM	0.5280 	0.3040 	1.736842105
col0	NCM	col0_NCM	0.5270 	0.2960 	1.780405405
col0	NCM	col0_NCM	0.5270 	0.3060 	1.722222222
col0	NCM	col0_NCM	0.5230 	0.3430 	1.524781341
col0	NCM	col0_NCM	0.5180 	0.2930 	1.767918089
col0	NCM	col0_NCM	0.5180 	0.2640 	1.962121212
col0	NCM	col0_NCM	0.5180 	0.2640 	1.962121212
col0	NCM	col0_NCM	0.5150 	0.2020 	2.54950495
col0	NCM	col0_NCM	0.5130 	0.2840 	1.806338028
col0	NCM	col0_NCM	0.5110 	0.2900 	1.762068966
col0	NCM	col0_NCM	0.5090 	0.2690 	1.892193309
col0	NCM	col0_NCM	0.5090 	0.3620 	1.406077348
col0	NCM	col0_NCM	0.5090 	0.3130 	1.626198083
col0	NCM	col0_NCM	0.5050 	0.2750 	1.836363636
col0	NCM	col0_NCM	0.5050 	0.3190 	1.5830721
col0	NCM	col0_NCM	0.4990 	0.2630 	1.897338403
col0	NCM	col0_NCM	0.4970 	0.3720 	1.336021505
col0	NCM	col0_NCM	0.4960 	0.2330 	2.128755365
col0	NCM	col0_NCM	0.4960 	0.3690 	1.344173442
col0	NCM	col0_NCM	0.4950 	0.2210 	2.239819005
col0	NCM	col0_NCM	0.4950 	0.2540 	1.948818898
col0	NCM	col0_NCM	0.4950 	0.2540 	1.948818898
col0	NCM	col0_NCM	0.4910 	0.1820 	2.697802198
col0	NCM	col0_NCM	0.4910 	0.1820 	2.697802198
col0	NCM	col0_NCM	0.4890 	0.2100 	2.328571429
col0	NCM	col0_NCM	0.4880 	0.2500 	1.952
col0	NCM	col0_NCM	0.4880 	0.3250 	1.501538462
col0	NCM	col0_NCM	0.4860 	0.2120 	2.29245283
col0	NCM	col0_NCM	0.4840 	0.3610 	1.340720222
col0	NCM	col0_NCM	0.4840 	0.2410 	2.008298755
col0	NCM	col0_NCM	0.4810 	0.1100 	4.372727273
col0	NCM	col0_NCM	0.4810 	0.1100 	4.372727273
col0	NCM	col0_NCM	0.4810 	0.2900 	1.65862069
col0	NCM	col0_NCM	0.4760 	0.4050 	1.175308642
col0	NCM	col0_NCM	0.4750 	0.2120 	2.240566038
col0	NCM	col0_NCM	0.4750 	0.3690 	1.287262873
col0	NCM	col0_NCM	0.4700 	0.3540 	1.327683616
col0	NCM	col0_NCM	0.4700 	0.2930 	1.604095563
col0	NCM	col0_NCM	0.4700 	0.2930 	1.604095563
col0	NCM	col0_NCM	0.4680 	0.3000 	1.56
col0	NCM	col0_NCM	0.4680 	0.2560 	1.828125
col0	NCM	col0_NCM	0.4660 	0.2870 	1.62369338
col0	NCM	col0_NCM	0.4660 	0.3260 	1.429447853
col0	NCM	col0_NCM	0.4660 	0.3980 	1.170854271
col0	NCM	col0_NCM	0.4660 	0.2770 	1.682310469
col0	NCM	col0_NCM	0.4650 	0.2920 	1.592465753
col0	NCM	col0_NCM	0.4650 	0.2920 	1.592465753
col0	NCM	col0_NCM	0.4650 	0.3580 	1.298882682
col0	NCM	col0_NCM	0.4650 	0.2540 	1.830708661
col0	NCM	col0_NCM	0.4630 	0.2650 	1.747169811
col0	NCM	col0_NCM	0.4630 	0.2650 	1.747169811
col0	NCM	col0_NCM	0.4610 	0.2400 	1.920833333
col0	NCM	col0_NCM	0.4590 	0.3620 	1.267955801
col0	NCM	col0_NCM	0.4590 	0.3620 	1.267955801
col0	NCM	col0_NCM	0.4580 	0.2260 	2.026548673
col0	NCM	col0_NCM	0.4560 	0.2730 	1.67032967
col0	NCM	col0_NCM	0.4560 	0.2800 	1.628571429
col0	NCM	col0_NCM	0.4530 	0.2040 	2.220588235
col0	NCM	col0_NCM	0.4530 	0.2470 	1.834008097
col0	NCM	col0_NCM	0.4490 	0.3550 	1.264788732
col0	NCM	col0_NCM	0.4480 	0.2560 	1.75
col0	NCM	col0_NCM	0.4470 	0.3380 	1.322485207
col0	NCM	col0_NCM	0.4450 	0.3210 	1.386292835
col0	NCM	col0_NCM	0.4420 	0.3510 	1.259259259
col0	NCM	col0_NCM	0.4400 	0.3600 	1.222222222
col0	NCM	col0_NCM	0.4380 	0.2390 	1.832635983
col0	NCM	col0_NCM	0.4360 	0.2550 	1.709803922
col0	NCM	col0_NCM	0.4360 	0.2550 	1.709803922
col0	NCM	col0_NCM	0.4360 	0.3150 	1.384126984
col0	NCM	col0_NCM	0.4340 	0.2580 	1.682170543
col0	NCM	col0_NCM	0.4330 	0.2430 	1.781893004
col0	NCM	col0_NCM	0.4330 	0.2430 	1.781893004
col0	NCM	col0_NCM	0.4280 	0.3600 	1.188888889
col0	NCM	col0_NCM	0.4280 	0.3350 	1.27761194
col0	NCM	col0_NCM	0.4280 	0.3040 	1.407894737
col0	NCM	col0_NCM	0.4270 	0.2230 	1.914798206
col0	NCM	col0_NCM	0.4270 	0.3040 	1.404605263
col0	NCM	col0_NCM	0.4230 	0.2350 	1.8
col0	NCM	col0_NCM	0.4210 	0.2610 	1.61302682
col0	NCM	col0_NCM	0.4210 	0.2610 	1.61302682
col0	NCM	col0_NCM	0.4190 	0.2930 	1.43003413
col0	NCM	col0_NCM	0.4190 	0.2930 	1.43003413
col0	NCM	col0_NCM	0.4180 	0.2740 	1.525547445
col0	NCM	col0_NCM	0.4180 	0.2290 	1.825327511
col0	NCM	col0_NCM	0.4180 	0.2290 	1.825327511
col0	NCM	col0_NCM	0.4170 	0.1610 	2.590062112
col0	NCM	col0_NCM	0.4130 	0.3070 	1.345276873
col0	NCM	col0_NCM	0.4120 	0.1770 	2.327683616
col0	NCM	col0_NCM	0.4080 	0.2230 	1.829596413
col0	NCM	col0_NCM	0.4060 	0.3390 	1.197640118
col0	NCM	col0_NCM	0.4030 	0.3710 	1.086253369
col0	NCM	col0_NCM	0.4030 	0.2140 	1.88317757
col0	NCM	col0_NCM	0.4030 	0.3830 	1.052219321
col0	NCM	col0_NCM	0.4020 	0.2340 	1.717948718
col0	NCM	col0_NCM	0.4020 	0.2340 	1.717948718
col0	NCM	col0_NCM	0.4000 	0.3570 	1.120448179
col0	NCM	col0_NCM	0.3970 	0.2410 	1.647302905
col0	NCM	col0_NCM	0.3960 	0.3700 	1.07027027
col0	NCM	col0_NCM	0.3950 	0.2860 	1.381118881
col0	NCM	col0_NCM	0.3940 	0.2490 	1.582329317
col0	NCM	col0_NCM	0.3940 	0.2300 	1.713043478
col0	NCM	col0_NCM	0.3940 	0.2300 	1.713043478
col0	NCM	col0_NCM	0.3920 	0.2040 	1.921568627
col0	NCM	col0_NCM	0.3910 	0.1530 	2.555555556
col0	NCM	col0_NCM	0.3910 	0.1530 	2.555555556
col0	NCM	col0_NCM	0.3890 	0.1910 	2.036649215
col0	NCM	col0_NCM	0.3880 	0.1510 	2.569536424
col0	NCM	col0_NCM	0.3880 	0.2080 	1.865384615
col0	NCM	col0_NCM	0.3870 	0.3570 	1.084033613
col0	NCM	col0_NCM	0.3860 	0.2610 	1.478927203
col0	NCM	col0_NCM	0.3830 	0.2770 	1.38267148
col0	NCM	col0_NCM	0.3830 	0.1880 	2.037234043
col0	NCM	col0_NCM	0.3820 	0.2930 	1.303754266
col0	NCM	col0_NCM	0.3820 	0.2410 	1.585062241
col0	NCM	col0_NCM	0.3800 	0.1700 	2.235294118
col0	NCM	col0_NCM	0.3790 	0.2350 	1.612765957
col0	NCM	col0_NCM	0.3780 	0.2080 	1.817307692
col0	NCM	col0_NCM	0.3780 	0.1980 	1.909090909
col0	NCM	col0_NCM	0.3750 	0.2010 	1.865671642
col0	NCM	col0_NCM	0.3750 	0.2140 	1.752336449
col0	NCM	col0_NCM	0.3740 	0.2740 	1.364963504
col0	NCM	col0_NCM	0.3730 	0.2260 	1.650442478
col0	NCM	col0_NCM	0.3700 	0.2500 	1.48
col0	NCM	col0_NCM	0.3700 	0.2500 	1.48
col0	NCM	col0_NCM	0.3690 	0.2260 	1.632743363
col0	NCM	col0_NCM	0.3690 	0.2260 	1.632743363
col0	NCM	col0_NCM	0.3680 	0.1870 	1.967914439
col0	NCM	col0_NCM	0.3680 	0.2720 	1.352941176
col0	NCM	col0_NCM	0.3660 	0.3540 	1.033898305
col0	NCM	col0_NCM	0.3660 	0.2310 	1.584415584
col0	NCM	col0_NCM	0.3660 	0.2700 	1.355555556
col0	NCM	col0_NCM	0.3660 	0.1790 	2.044692737
col0	NCM	col0_NCM	0.3640 	0.2910 	1.250859107
col0	NCM	col0_NCM	0.3620 	0.3500 	1.034285714
col0	NCM	col0_NCM	0.3620 	0.3500 	1.034285714
col0	NCM	col0_NCM	0.3610 	0.1800 	2.005555556
col0	NCM	col0_NCM	0.3610 	0.1720 	2.098837209
col0	NCM	col0_NCM	0.3610 	0.1720 	2.098837209
col0	NCM	col0_NCM	0.3600 	0.2610 	1.379310345
col0	NCM	col0_NCM	0.3600 	0.1790 	2.011173184
col0	NCM	col0_NCM	0.3600 	0.1790 	2.011173184
col0	NCM	col0_NCM	0.3600 	0.2290 	1.572052402
col0	NCM	col0_NCM	0.3590 	0.2160 	1.662037037
col0	NCM	col0_NCM	0.3590 	0.2160 	1.662037037
col0	NCM	col0_NCM	0.3570 	0.1980 	1.803030303
col0	NCM	col0_NCM	0.3540 	0.2820 	1.255319149
col0	NCM	col0_NCM	0.3540 	0.2820 	1.255319149
col0	NCM	col0_NCM	0.3520 	0.2450 	1.436734694
col0	NCM	col0_NCM	0.3500 	0.1800 	1.944444444
col0	NCM	col0_NCM	0.3500 	0.1750 	2
col0	NCM	col0_NCM	0.3490 	0.3300 	1.057575758
col0	NCM	col0_NCM	0.3490 	0.2140 	1.630841121
col0	NCM	col0_NCM	0.3460 	0.2050 	1.687804878
col0	NCM	col0_NCM	0.3460 	0.2470 	1.400809717
col0	NCM	col0_NCM	0.3440 	0.2990 	1.150501672
col0	NCM	col0_NCM	0.3440 	0.2990 	1.150501672
col0	NCM	col0_NCM	0.3430 	0.2070 	1.657004831
col0	NCM	col0_NCM	0.3390 	0.2050 	1.653658537
col0	NCM	col0_NCM	0.3390 	0.2590 	1.308880309
col0	NCM	col0_NCM	0.3390 	0.2590 	1.308880309
col0	NCM	col0_NCM	0.3370 	0.2920 	1.154109589
col0	NCM	col0_NCM	0.3370 	0.2920 	1.154109589
col0	NCM	col0_NCM	0.3370 	0.1860 	1.811827957
col0	NCM	col0_NCM	0.3350 	0.1570 	2.133757962
col0	NCM	col0_NCM	0.3350 	0.1570 	2.133757962
col0	NCM	col0_NCM	0.3330 	0.2030 	1.640394089
col0	NCM	col0_NCM	0.3330 	0.2030 	1.640394089
col0	NCM	col0_NCM	0.3320 	0.1910 	1.738219895
col0	NCM	col0_NCM	0.3320 	0.2970 	1.117845118
col0	NCM	col0_NCM	0.3320 	0.2110 	1.573459716
col0	NCM	col0_NCM	0.3310 	0.2110 	1.568720379
col0	NCM	col0_NCM	0.3270 	0.1680 	1.946428571
col0	NCM	col0_NCM	0.3270 	0.1680 	1.946428571
col0	NCM	col0_NCM	0.3260 	0.2030 	1.60591133
col0	NCM	col0_NCM	0.3230 	0.2400 	1.345833333
col0	NCM	col0_NCM	0.3220 	0.2940 	1.095238095
col0	NCM	col0_NCM	0.3190 	0.1080 	2.953703704
col0	NCM	col0_NCM	0.3190 	0.1080 	2.953703704
col0	NCM	col0_NCM	0.3180 	0.2380 	1.336134454
col0	NCM	col0_NCM	0.3170 	0.2220 	1.427927928
col0	NCM	col0_NCM	0.3170 	0.2220 	1.427927928
col0	NCM	col0_NCM	0.3150 	0.2970 	1.060606061
col0	NCM	col0_NCM	0.3150 	0.1950 	1.615384615
col0	NCM	col0_NCM	0.3140 	0.2270 	1.383259912
col0	NCM	col0_NCM	0.3140 	0.1480 	2.121621622
col0	NCM	col0_NCM	0.3140 	0.1480 	2.121621622
col0	NCM	col0_NCM	0.3140 	0.1770 	1.774011299
col0	NCM	col0_NCM	0.3140 	0.1770 	1.774011299
col0	NCM	col0_NCM	0.3140 	0.1860 	1.688172043
col0	NCM	col0_NCM	0.3130 	0.1260 	2.484126984
col0	NCM	col0_NCM	0.3130 	0.1260 	2.484126984
col0	NCM	col0_NCM	0.3130 	0.2270 	1.378854626
col0	NCM	col0_NCM	0.3130 	0.2880 	1.086805556
col0	NCM	col0_NCM	0.3120 	0.1730 	1.803468208
col0	NCM	col0_NCM	0.3120 	0.1730 	1.803468208
col0	NCM	col0_NCM	0.3110 	0.2640 	1.178030303
col0	NCM	col0_NCM	0.3100 	0.1350 	2.296296296
col0	NCM	col0_NCM	0.3100 	0.2960 	1.047297297
col0	NCM	col0_NCM	0.3090 	0.2880 	1.072916667
col0	NCM	col0_NCM	0.3090 	0.0990 	3.121212121
col0	NCM	col0_NCM	0.3080 	0.2300 	1.339130435
col0	NCM	col0_NCM	0.3060 	0.1890 	1.619047619
col0	NCM	col0_NCM	0.3060 	0.1890 	1.619047619
col0	NCM	col0_NCM	0.3060 	0.2200 	1.390909091
col0	NCM	col0_NCM	0.3040 	0.3290 	0.924012158
col0	NCM	col0_NCM	0.3040 	0.2730 	1.113553114
col0	NCM	col0_NCM	0.3040 	0.2050 	1.482926829
col0	NCM	col0_NCM	0.3030 	0.1140 	2.657894737
col0	NCM	col0_NCM	0.3030 	0.1140 	2.657894737
col0	NCM	col0_NCM	0.2980 	0.2070 	1.439613527
col0	NCM	col0_NCM	0.2980 	0.2070 	1.439613527
col0	NCM	col0_NCM	0.2970 	0.1970 	1.507614213
col0	NCM	col0_NCM	0.2970 	0.2180 	1.362385321
col0	NCM	col0_NCM	0.2970 	0.2180 	1.362385321
col0	NCM	col0_NCM	0.2970 	0.1280 	2.3203125
col0	NCM	col0_NCM	0.2940 	0.2780 	1.057553957
col0	NCM	col0_NCM	0.2940 	0.2780 	1.057553957
col0	NCM	col0_NCM	0.2940 	0.1360 	2.161764706
col0	NCM	col0_NCM	0.2940 	0.2450 	1.2
col0	NCM	col0_NCM	0.2930 	0.2400 	1.220833333
col0	NCM	col0_NCM	0.2930 	0.2960 	0.989864865
col0	NCM	col0_NCM	0.2900 	0.1760 	1.647727273
col0	NCM	col0_NCM	0.2880 	0.1960 	1.469387755
col0	NCM	col0_NCM	0.2880 	0.1960 	1.469387755
col0	NCM	col0_NCM	0.2880 	0.1490 	1.932885906
col0	NCM	col0_NCM	0.2840 	0.2560 	1.109375
col0	NCM	col0_NCM	0.2830 	0.1520 	1.861842105
col0	NCM	col0_NCM	0.2820 	0.2710 	1.040590406
col0	NCM	col0_NCM	0.2820 	0.2060 	1.368932039
col0	NCM	col0_NCM	0.2800 	0.1570 	1.78343949
col0	NCM	col0_NCM	0.2790 	0.2150 	1.297674419
col0	NCM	col0_NCM	0.2790 	0.2150 	1.297674419
col0	NCM	col0_NCM	0.2780 	0.3140 	0.885350318
col0	NCM	col0_NCM	0.2770 	0.1750 	1.582857143
col0	NCM	col0_NCM	0.2760 	0.2100 	1.314285714
col0	NCM	col0_NCM	0.2760 	0.2100 	1.314285714
col0	NCM	col0_NCM	0.2760 	0.1440 	1.916666667
col0	NCM	col0_NCM	0.2760 	0.2010 	1.373134328
col0	NCM	col0_NCM	0.2750 	0.2620 	1.049618321
col0	NCM	col0_NCM	0.2740 	0.2540 	1.078740157
col0	NCM	col0_NCM	0.2720 	0.2340 	1.162393162
col0	NCM	col0_NCM	0.2710 	0.1620 	1.672839506
col0	NCM	col0_NCM	0.2690 	0.2390 	1.125523013
col0	NCM	col0_NCM	0.2680 	0.2170 	1.235023041
col0	NCM	col0_NCM	0.2670 	0.1570 	1.700636943
col0	NCM	col0_NCM	0.2670 	0.2380 	1.121848739
col0	NCM	col0_NCM	0.2660 	0.1550 	1.716129032
col0	NCM	col0_NCM	0.2620 	0.1880 	1.393617021
