NC_SF_M5	NC_SF_R7	LP_CAS_R2	LP_CAS_M4	NC_CAS_R9	NC_SF_M3	LP_SF_M9	LP_CAS_R4	NC_CAS_R3	NC_CAS_R5	LP_Heat_1	NC_SF_M2	LP_SF_R8	LP_SF_M1	NC_SF_M7	NC_CAS_R8	LP_SF_M3	NC_SF_M1	LP_SF_M8	NC_SF_M4	NC_SF_R1	LP_SF_R4	NC_CAS_M3	NC_CAS_M8	NC_SF_R6	LP_SF_M7	NC_SF_M9	LP_SF_R2	LP_SF_M4	LP_CAS_R7	NC_SF_M8	NC_CAS_M2	NC_SF_R2	NC_SF_R4	LP_Free_2	LP_CAS_M2	LP_CAS_M1	NC_CAS_R6	NC_CAS_R7	LP_CAS_R3	LP_SF_R9	LP_CAS_R8	NC_CAS_M4	LP_CAS_M3	LP_CAS_R1	LP_SF_R5	NC_CAS_R2	NC_CAS_R4	NC_SF_M6	NC_CAS_M1	NC_CAS_M9	NC_SF_R9	LP_SF_R1	NC_CAS_M6	NC_SF_R8	LP_CAS_M9	LP_CAS_M5	LP_CAS_R5	LP_SF_R6	NC_CAS_M7	LP_SF_M2	LP_SF_R7	LP_SF_M6	LP_CAS_M6	NC_SF_R5	NC_CAS_R1	LP_Free_1	LP_CAS_R6	NC_CAS_M5	LP_CAS_R9	LP_CAS_M8	NC_SF_R3	LP_CAS_M7	LP_Heat_2	NC_Free_2	NC_Heat_2	NC_Free_3	NC_Heat_3	LP_SF_M5	NC_Heat_1	LP_SF_R3	Free_Leaf_1	NC_Free_1	Free_Leaf_2	LP_Free_3	LP_Heat_3	Free_Leaf_3
NC_SF_M9	0.2722462561710909	0.3113061615896789	0.7409305812788195	0.8081012091355682	0.660482724030203	0.31480520032975645	0.2869741998797927	0.7523345415786146	0.6758965669244844	0.6344041226736133	0.951401495970881	0.3218146465782363	0.33302609271759737	0.2985206726563041	0.13375771064767025	0.6600776892426483	0.2964429406297762	0.3131085420161486	0.2941631102169319	0.2789812971575491	0.3654428336643932	0.3632837818616237	0.7764990704521364	0.7905724903655872	0.33394684033523814	0.30265404324367917	0.0	0.3425500114389774	0.29294936358611673	0.7376122779126875	0.1255710985429274	0.7745045076287143	0.37262972348044276	0.33427932346020794	0.9493309982497954	0.7955407624067546	0.7920857845040462	0.6491607338173092	0.6639273710681144	0.740970903470477	0.3196188285682276	0.7350455176401034	0.7787787935630042	0.7916809319954893	0.7373813427201881	0.35039519216772735	0.6870698123238623	0.6410159320613192	0.26899538032427806	0.7715797529674375	0.8017302472460861	0.3138784261601769	0.3535912894252503	0.783281539593968	0.32973106486709314	0.8141775630963413	0.8058834479558431	0.7561978043581905	0.3821083471058305	0.7988858191174771	0.29398621664019714	0.34303285862062377	0.29024434357298146	0.8060458968716387	0.34793366548603766	0.6754375521793706	0.949452982483838	0.7525303981131638	0.7796216461603571	0.7382823876213483	0.814759626533651	0.3480854629152732	0.8160423800945171	0.9442076298175007	0.9620697419773091	0.9722978896987645	0.9435480524757657	0.7109180967482962	0.31646047031398744	0.9525101970906898	0.36480317015965624	0.9309954825653249	0.9624893081619549	0.8974471038457885	0.9544817601043316	0.9519981295802092	0.9704105922965225
LP_SF_R2	0.3320516315476687	0.2773684120331195	0.7211612278501217	0.8153822758594895	0.6334115556697456	0.35549446997720735	0.31823285169708987	0.7323109322075488	0.6570485227055463	0.6191036519014473	0.9354100277626951	0.3757089958081648	0.25201375271264415	0.33603428819685377	0.34382314062167024	0.6355052008506535	0.33739331681212	0.36502214906924074	0.32128510929511145	0.3261053346614026	0.24902614730988554	0.2267322059032558	0.7848932625438041	0.7957922439600486	0.24305409527632402	0.3198379275793408	0.3425500114389774	0.0	0.30140412529651317	0.7195556469739711	0.3408024089966079	0.7846116348395195	0.250443889418387	0.25228050679139535	0.9331221532959117	0.803073660055972	0.800306099649457	0.6292857664994858	0.6327801404081087	0.7190053049775476	0.25255346870084744	0.7178965255896665	0.7887987041664206	0.7984612181689629	0.7182652847698608	0.22893366534576073	0.6690093842520337	0.6215640642697673	0.33229318879484004	0.7828058118426553	0.8057609751484531	0.2768738024704494	0.14858013369247658	0.7930523332053668	0.28656710930737134	0.8178177724280301	0.8124502023380071	0.7348659565609352	0.2416062452031203	0.8045377379519183	0.33004767501506915	0.2526997981194381	0.2956995746846206	0.8076031343928224	0.23827591627490072	0.6614162430357381	0.9314064797827724	0.7320777066759369	0.7906910842628531	0.7176824212235121	0.8126731000165269	0.24425984804976608	0.8177324250644372	0.9261078028675339	0.9486468770822257	0.9591787471201645	0.923693154404137	0.6564895146636224	0.2997357856422682	0.9381526960029776	0.18086436428789626	0.921602874605476	0.9484724812703056	0.8867614341109561	0.9400471753224396	0.9351592795895595	0.967517516031656
LP_SF_M4	0.27361803118531575	0.3472816222385702	0.7483284236279777	0.8077099500715758	0.6648141649241797	0.32747986200960244	0.3020007639948102	0.7605226342015117	0.683611279461045	0.6440421810069592	0.9307656369076468	0.3450389503943156	0.33612604593123513	0.29813287957595197	0.29553265280851554	0.6693103333995368	0.3014331604653095	0.32919239182734455	0.30052713733641045	0.2762356409385823	0.34613328962035267	0.3406268545804903	0.7781602663372907	0.7927539961752398	0.340059261064445	0.30915304104812147	0.29294936358611673	0.30140412529651317	0.0	0.7457307010120471	0.29108906225997355	0.776836269596458	0.3530492578446824	0.3340418708879653	0.9351089232340187	0.7982165524008377	0.7949830822437546	0.6518574746366248	0.6683981728172235	0.7483166158573686	0.33202111911166793	0.7491145516338135	0.78037690348355	0.7956692274502047	0.7464253255829163	0.3363087729528682	0.6957267983600004	0.6451049723436535	0.27846296003417353	0.7744718103410284	0.7995183323040348	0.3502574983101685	0.3059754906612367	0.7849756650573403	0.3597705268460924	0.814151139983254	0.8079586327884509	0.7610498368119553	0.34893296498468906	0.7955432275059019	0.29610567541466376	0.3439675531017658	0.14609271953878028	0.8022085300377746	0.33826479337485577	0.6838614916940883	0.932094172488379	0.760596230723741	0.7830005599236933	0.7444913329313205	0.8092916949160722	0.33559206076674997	0.8122469569956925	0.9200480362376023	0.9526776160177591	0.9600871999719446	0.9316593814969233	0.6852629110012958	0.171962506520759	0.9392123743784772	0.31561249207999126	0.9315496580043654	0.9552188519634923	0.8933138139948604	0.9380557825359082	0.9307359262083897	0.9691418400121723
LP_CAS_R7	0.7199432029094832	0.7043777512359896	0.33478499705769094	0.48668342063015424	0.4324946025266597	0.6692438481383558	0.7536473411589532	0.3773150530950054	0.4295243546345772	0.436432991554267	0.9567871460332611	0.6706720453342648	0.7385083136308088	0.7269812376152275	0.7398017438252666	0.4295741145714982	0.7234415974971105	0.6689859050920405	0.74965897713668	0.7231395137956206	0.7104681830800472	0.717101053797024	0.463446170739584	0.45279162933115275	0.695629230483716	0.752774351437566	0.7376122779126875	0.7195556469739711	0.7457307010120471	0.0	0.7328811248934022	0.46506149253202933	0.7053938070025147	0.6948349962098458	0.959219920594656	0.4703927946133289	0.47108215640219425	0.4663952923361286	0.4434774068716348	0.353516933897641	0.7284453957699537	0.22413949674965206	0.46155092689219024	0.4688452159235581	0.3352526742892034	0.7113723556392462	0.4390422664003382	0.450071885628111	0.7232124290572017	0.46921401008994235	0.453273823083272	0.6997177092006837	0.720040455122496	0.4623090630952683	0.7065643697671313	0.4745471478177177	0.4846469043206545	0.3675433446982327	0.7232960700671148	0.4591651109793762	0.7292417868669925	0.7417290672150045	0.7456226574446442	0.4800311472318873	0.6995888482331345	0.4445311889301729	0.9585850207650227	0.35744707328593717	0.4524443452649693	0.22839877625894348	0.4757729167005093	0.7030443803103076	0.474616123322554	0.9541098572774791	0.9620869851056829	0.973055789605504	0.9570707145910277	0.8490832834850209	0.7527520453390263	0.9603339221975968	0.7280067084556732	0.9309849189252415	0.9605882133938817	0.9155601379964541	0.962044126288972	0.9367231231336739	0.9566772031336346
NC_SF_M8	0.271192097005705	0.3076740144538941	0.737708100267231	0.8058457802309986	0.6585903184068788	0.3142352352626797	0.28718387061913303	0.7535001939313121	0.6723758829412184	0.6334537434939744	0.949462874730301	0.3178728074288192	0.32970108086663413	0.29709905645941026	0.13629239816910269	0.655409848214677	0.2953765646077335	0.3063342610875794	0.29154550904632903	0.27922370542703695	0.36306008276189616	0.36245591726227083	0.7738030000686444	0.7884863636076284	0.33192744091380083	0.30547584155779367	0.1255710985429274	0.3408024089966079	0.29108906225997355	0.7328811248934022	0.0	0.7704831473820006	0.37411019282358254	0.3324801258457426	0.9483839451024123	0.7945084920422882	0.7899439967820221	0.6492243340022371	0.6619494772307605	0.7380857965828623	0.3204752865428318	0.7343782948016156	0.7773524266861012	0.7905216348445548	0.7346489614368005	0.34907626017823024	0.6845187856446586	0.6369699259919207	0.270789175001013	0.7715241690827428	0.7987981329932764	0.31369456162135834	0.3516268239778658	0.7803862833643164	0.3333606010595854	0.8125222795084426	0.8037407141933931	0.7548287206333216	0.3831158542191433	0.7959328531284695	0.2957863019932729	0.3436924495633282	0.2913363515534866	0.8030010178303612	0.34979500316558865	0.6734987209743498	0.9493352362646941	0.7522404219372655	0.7783386766988396	0.7332503213657652	0.8115233349151154	0.3490563199270014	0.814201619827614	0.9438848802132715	0.9608603232448829	0.9707512431819378	0.940282724458539	0.7136887191033893	0.3175180237161166	0.9518886404704924	0.36751512957507376	0.9298489774139642	0.9605534884386236	0.8992622311766465	0.952185579917223	0.9491521709020835	0.9710088643765636
NC_CAS_M2	0.7591414552520661	0.78034338996605	0.5140134020253647	0.2144117218636406	0.6091271311912732	0.6881646187264654	0.7925055977107445	0.5593833422354416	0.6023084325083655	0.5942810029344631	0.9723267300130279	0.6870765717212614	0.7989754313702239	0.7660088921063263	0.7775899774795385	0.6105602029076892	0.7636780526657828	0.6917795095268255	0.7931042487473495	0.7643987664525721	0.779618646734861	0.7890536903890661	0.13819984445076897	0.1961646429223949	0.7699007057460878	0.7934197510471459	0.7745045076287143	0.7846116348395195	0.776836269596458	0.46506149253202933	0.7704831473820006	0.0	0.7806149661069433	0.7716399890519262	0.9728856396830832	0.1942220177011873	0.1957333044601066	0.625852163721804	0.6215242556277883	0.5300342591486354	0.7883588576559376	0.4774843440125634	0.18779186375987206	0.19782154369922275	0.49950346835041026	0.784489676058871	0.6033682157504753	0.6071822646143181	0.7578271007187116	0.1504808864301696	0.22302716819345117	0.7763318286582339	0.7856048833789014	0.20616252101159327	0.7865546023188544	0.229755223010681	0.21623043043416282	0.5546960172884924	0.7918629277052727	0.20196135942471802	0.769064691908906	0.8020562755676287	0.7820995954869666	0.2193147638214146	0.7733695868991306	0.6061992492004399	0.9738629131260397	0.5473899630863068	0.20634708783246727	0.4756832134920979	0.24471419248586437	0.7734303770329772	0.2546812385548915	0.9692697915985551	0.9732139147753751	0.9817963913960136	0.9717834180893303	0.892001564312486	0.7889108670027793	0.9710908555630773	0.7979848813784431	0.9592474679336256	0.972728083591972	0.9437237570256881	0.9727114076762554	0.946838874132541	0.9759771768210875
NC_SF_R2	0.35563577176549316	0.2585299361773893	0.7001783656105304	0.8144075104844668	0.6071354128186846	0.39051333198023036	0.3577369291248602	0.7121844993344932	0.6366550382566816	0.593893275425271	0.9374699547896415	0.4134121066876181	0.292295484344943	0.3815761062448349	0.37224692055851144	0.6063723157691066	0.3802992420980797	0.39820497332533067	0.36427216773981913	0.34566086091054865	0.18034102847300473	0.2629249574124712	0.7825197118476037	0.7945307756076883	0.2573220009017537	0.36568400261411643	0.37262972348044276	0.250443889418387	0.3530492578446824	0.7053938070025147	0.37411019282358254	0.7806149661069433	0.0	0.26622387598256386	0.9385355982224544	0.8055018828794596	0.8027939880049418	0.6001287785855426	0.6103654115046613	0.6994586500434719	0.2979854062203871	0.704139836743889	0.7879256881142099	0.8014205140749245	0.6972780928387686	0.2626348522733115	0.6374807979560834	0.5941584266192612	0.35996944329257086	0.7795061525596979	0.8016562575928351	0.2601092413043576	0.2545391599906723	0.7893021241944133	0.267159588194966	0.8178386751990668	0.8138491983745054	0.7160810965902714	0.27516706975349525	0.7997542007238906	0.37591856916027405	0.29703677525937006	0.3496994656122965	0.8068008842249801	0.2459877040063907	0.6348887875787519	0.9343474492482896	0.7112539070714577	0.7879205899923527	0.7065603887175516	0.8125102615746989	0.17782366938081665	0.8187263811959392	0.9303175584762454	0.948102131553313	0.9627261912725034	0.9297936105119612	0.6533801840743128	0.34826206719224584	0.9395896000832953	0.26756537759609156	0.9174125709121487	0.9492847681859846	0.8834064967157361	0.9428699247481225	0.941403805219065	0.9609769893525989
NC_SF_R4	0.31876828424167897	0.25995832466189744	0.6909804880979461	0.8046858853032841	0.5910348913926686	0.34077803410132396	0.335957109266082	0.7064315992678334	0.6325928718946475	0.5757686010151464	0.9485396338534423	0.34348182800693117	0.2666409017182758	0.33712751306938904	0.3402846383235723	0.5955081809891304	0.3362716283808932	0.33981894550144803	0.3413550970173611	0.3218171661907161	0.2610931961679104	0.2618488632251082	0.7694722465364527	0.783330598827288	0.11970673806981662	0.35161699722950496	0.33427932346020794	0.25228050679139535	0.3340418708879653	0.6948349962098458	0.3324801258457426	0.7716399890519262	0.26622387598256386	0.0	0.9446606840419541	0.7909715152487414	0.7876831295165224	0.590825091394683	0.6004499727063816	0.6928526909594989	0.2533666284226276	0.6963693039213816	0.7737425163836732	0.786199242294632	0.6920026391314612	0.23358429405270514	0.6411848430057158	0.5768304627517357	0.3130877211576546	0.7659798483975954	0.7932472369009166	0.25478809830052046	0.25703717433170664	0.7831273658225674	0.28810909215687064	0.81155396786046	0.8035971939514243	0.7028968996504602	0.28419293037079935	0.7896577243347978	0.33455332496094964	0.2900334481283421	0.32620486533368254	0.8017641836431683	0.16651970990786616	0.6350090340205283	0.9427618057834646	0.7003013923497374	0.776649251885889	0.6930225177311771	0.8075667835480969	0.23844104492954107	0.8110786193189974	0.9398740630299128	0.9564174510261026	0.9678720358494781	0.9375424710237099	0.7016260882983717	0.3500961269421011	0.9498654673682895	0.27754548885713876	0.9257709915974445	0.9551570113203779	0.8966978641519158	0.9512426687637263	0.9463461024984909	0.9637532523278033
LP_Free_2	0.9386827145678637	0.947389726269576	0.9566838923401374	0.9741580882846166	0.9574674728718348	0.9502917317541207	0.943851761883268	0.9601801850806968	0.9577483255237266	0.9614732445117972	0.4765025774258799	0.952926514934932	0.9423974233692034	0.941011845492385	0.9485216248488535	0.9561303858268388	0.940895343442883	0.9506354608164922	0.9437763331594595	0.9371269883769827	0.9347977874579434	0.9282613177374609	0.9728692603720764	0.9745572222332157	0.9453881673478363	0.9420152571067831	0.9493309982497954	0.9331221532959117	0.9351089232340187	0.959219920594656	0.9483839451024123	0.9728856396830832	0.9385355982224544	0.9446606840419541	0.0	0.9728351207637047	0.9735475199706958	0.9578890155226408	0.9540104000575514	0.9575878369931333	0.9428575127708705	0.9587861074967682	0.97412235909409	0.9725109911721684	0.9619242712062046	0.9333774726102851	0.9525537539469362	0.961455455809266	0.9374415648094943	0.9715205402920081	0.9723215927982807	0.9452423138669096	0.9324440393871849	0.9747518116588634	0.9448343148925527	0.9712620907470663	0.9738861851968218	0.960220361799752	0.925076686157958	0.9738711305456316	0.93874777438263	0.9410406464273947	0.934770988181105	0.9736029562306467	0.9425510295684822	0.9563142985235837	0.31778355760253135	0.9605230186081147	0.9745080416943631	0.9567239500847169	0.9719001479124194	0.9418316051447033	0.9706231386467224	0.46967946067166805	0.5034062098207192	0.5707498832955876	0.4702441854201138	0.7849428074351805	0.9319581487740778	0.494114043234644	0.9338287252040682	0.6170104138169699	0.48312781677141525	0.6934240645803298	0.36859477099308896	0.489319245831843	0.7364708437973048
LP_CAS_M2	0.7814802675968687	0.8044755714986137	0.5320159911067618	0.1746521020695682	0.6430946533991265	0.7079887658322813	0.8116013598478702	0.5741931282873907	0.6353570753223844	0.6265984720370392	0.9738451845396519	0.7040785472795904	0.81623865877928	0.7842007738373161	0.7991054042996931	0.6434465435598784	0.7810826211154255	0.7098198739903987	0.8124308219852475	0.7886063013821376	0.8051358690157362	0.8055946918446096	0.18136953566882627	0.18617711094088352	0.7880750949585699	0.8114119355311328	0.7955407624067546	0.803073660055972	0.7982165524008377	0.4703927946133289	0.7945084920422882	0.1942220177011873	0.8055018828794596	0.7909715152487414	0.9728351207637047	0.0	0.12472955703325439	0.6602756271766126	0.6548217797514977	0.548243304243448	0.8095742205091061	0.4815503745327664	0.16399465736548166	0.13533431587574118	0.5204009607577658	0.8042285495411033	0.6368290320688239	0.6401993960608539	0.7795223842705405	0.18281518034552754	0.21247031165684108	0.8000575439129046	0.8054780814122401	0.1860867389570275	0.8073308078601078	0.19908161399290702	0.1721063780411232	0.5685445233281824	0.8110701643855697	0.18516185453761408	0.7860795510592489	0.8200417283010745	0.8042259955658297	0.1957619542410631	0.7943658683819197	0.6410851272350592	0.9737178426076674	0.5618853634956217	0.19080641934890086	0.48122788452110554	0.22219105556128882	0.7988631410224105	0.23171450359723647	0.9682630415258625	0.9771033732377399	0.9827654593889552	0.9722973992900902	0.8958508022447557	0.8112716085304262	0.9745727316032166	0.8163821351086175	0.9599796955141228	0.9745341247070227	0.9483205608502399	0.9737373410096818	0.9498480801094198	0.9763936259501199
LP_CAS_M1	0.7767494243784705	0.8008430542253353	0.5307320137391143	0.17602945678442627	0.6428357309474493	0.7054691587111371	0.8071718238035324	0.5758935614677256	0.6364566300546057	0.6255712808836189	0.9746612060953797	0.7020504056608327	0.8149909185491258	0.7796321046791177	0.7945262659552599	0.6390558816813608	0.778552597220119	0.7069048204824359	0.8090048168050831	0.7823637284195271	0.8030292562875855	0.8032065425665594	0.18501798711789771	0.1903493322777572	0.7853088638324902	0.8092763876319213	0.7920857845040462	0.800306099649457	0.7949830822437546	0.47108215640219425	0.7899439967820221	0.1957333044601066	0.8027939880049418	0.7876831295165224	0.9735475199706958	0.12472955703325439	0.0	0.6598417349468945	0.6512019428835893	0.5503806095104959	0.8058081963017005	0.48105685072247695	0.16459344539341617	0.13876365975932042	0.5181375133106189	0.7994590924905066	0.6380774075498526	0.6408149310487491	0.7774832987142289	0.18302193696481778	0.21607200626168319	0.795652418044224	0.8017760899422479	0.18812222791986505	0.8028091049269255	0.20483980285266273	0.1746582672288331	0.5691317142354297	0.8095157083900844	0.18715472341518005	0.7829228573255116	0.818097600053113	0.8010168940463124	0.20011169166991907	0.7913112619317653	0.6427928332487037	0.9739697576320681	0.5599774164273812	0.19708190435945955	0.4803506263238798	0.22522418104184613	0.7946813514201587	0.24045885085825733	0.9683573130483055	0.9772871215936836	0.982640733707629	0.9731303800598675	0.8968139445363214	0.8074292961382328	0.9747398668896341	0.812312801227226	0.9603497759469437	0.9746417268375214	0.9483716035133171	0.9751981493576205	0.9517154566883049	0.9770438057963523
NC_CAS_R6	0.6294739211409074	0.5943399012747919	0.44218182686570756	0.6724151703200917	0.28428443222705874	0.6179228371707826	0.672389651088074	0.4783428208983058	0.31024336132638497	0.20520483920910265	0.9550259432935783	0.6237838048120455	0.6507090245752305	0.651978602123523	0.6550895426532332	0.2765321079831183	0.6455225579146205	0.6216314017948151	0.6663073890289206	0.6340632331557027	0.6005136187237915	0.6299344284878753	0.6204677163590201	0.6430524836463597	0.5904858025335206	0.6670590005775837	0.6491607338173092	0.6292857664994858	0.6518574746366248	0.4663952923361286	0.6492243340022371	0.625852163721804	0.6001287785855426	0.590825091394683	0.9578890155226408	0.6602756271766126	0.6598417349468945	0.0	0.2816711866212775	0.4376416250329335	0.6417515182470646	0.46379131623093955	0.6351542833732505	0.6559983568178711	0.43927802086623857	0.621875317919501	0.3188995301744958	0.1940237881464444	0.6325428315338314	0.6248977277603732	0.6480568577051747	0.5911632409290712	0.6226388316136627	0.6395589541239146	0.6012107630924857	0.667721817141336	0.6770549642818301	0.4690282200292185	0.6331234466584879	0.6462931250715901	0.6495091678881805	0.651341288867691	0.6528748197887926	0.6723039777967569	0.5949330626894386	0.3194922639154624	0.9503717823175462	0.47530138029261026	0.6290816144148103	0.46321425328032406	0.6671604340727221	0.5937175459247123	0.6595605370911967	0.9558008142732394	0.9566207063544355	0.976617050560328	0.950598499861857	0.7723897783029753	0.6615935371980366	0.9571450390386498	0.6311038264801618	0.9236324125473321	0.9552937976074409	0.8890006713344047	0.9505548344334953	0.9435785914688574	0.9555939732754662
NC_CAS_R7	0.6436352164116999	0.6032218496212184	0.4082200933500726	0.6630904259816868	0.19323283265533242	0.6395520530755433	0.6801626495470772	0.42837761673274916	0.30693782878859	0.291606897385491	0.9531422282206176	0.6458981073888486	0.6591638473353234	0.6643731123954199	0.6720907243775472	0.19133122762752117	0.6649130621359862	0.6430306521422468	0.6796780847034031	0.6464301859310841	0.6111377325193491	0.6345436916494877	0.6163143852583969	0.6362021539255406	0.6000010460298031	0.6736973247577573	0.6639273710681144	0.6327801404081087	0.6683981728172235	0.4434774068716348	0.6619494772307605	0.6215242556277883	0.6103654115046613	0.6004499727063816	0.9540104000575514	0.6548217797514977	0.6512019428835893	0.2816711866212775	0.0	0.396561407270852	0.6509941078976721	0.437262279881577	0.6311972550296949	0.6485613564396809	0.4062127463404512	0.6278581367345254	0.31174639281568106	0.2868435544313097	0.6512487933677925	0.6192821112419439	0.6366868237733485	0.6020436793687909	0.631190138550951	0.6341311318458482	0.6035688440245831	0.657621980201048	0.6650384709109901	0.4261917685565575	0.6355791055196438	0.6317536515097244	0.6668525440559213	0.6568246006708068	0.670427923347879	0.6590793735763695	0.6009188504093981	0.31391364972775015	0.9517124101014186	0.42782243250762997	0.6245038598002502	0.44232106003002813	0.6516380891632992	0.5994457011865367	0.6524991840332592	0.9532674334354204	0.956014174663468	0.9778727513749651	0.943279479749472	0.7856080112705364	0.6722886461984181	0.9570903258805326	0.6368263528941144	0.9124928247610036	0.9514109361742447	0.8842820618335977	0.9473839542590402	0.9461214569598794	0.9525925296388998
LP_CAS_R3	0.7214087116529996	0.6982341412677956	0.22710897794532323	0.5512183076860028	0.4016884299823622	0.6865533258815963	0.757835083240659	0.31803505383247166	0.40349946990169966	0.42336145315548435	0.9518240092332535	0.6938583294666395	0.7386063217312575	0.7353611953419651	0.7440104020020845	0.39922095715806505	0.7361107220708696	0.6913022320686625	0.7612458845751258	0.7245867439289795	0.7027581411569802	0.7106935351215207	0.5246020761039337	0.5250856929745347	0.6912246294382156	0.7528636084178275	0.740970903470477	0.7190053049775476	0.7483166158573686	0.353516933897641	0.7380857965828623	0.5300342591486354	0.6994586500434719	0.6928526909594989	0.9575878369931333	0.548243304243448	0.5503806095104959	0.4376416250329335	0.396561407270852	0.0	0.7356555160681912	0.3512117096523825	0.5362837067357551	0.5403944809528298	0.2313729725807012	0.7105031251406568	0.40909114170738764	0.4299217162932558	0.7232790503611186	0.5340832478274885	0.5194385958073314	0.6951501712286333	0.7186970493308021	0.536785863358656	0.6987845166931084	0.540366038129016	0.5497806262680204	0.31966589637001597	0.7168549699333387	0.5298398894374997	0.7363488369561242	0.7387431872820446	0.7495360736061711	0.5473488146258056	0.690722939824471	0.4057421041208403	0.9559456786782535	0.31399406471948504	0.5293477745549084	0.35405008008358535	0.5370367165139164	0.6953333551493641	0.5390769257678488	0.9567892703317102	0.9564624106688892	0.9741544294345881	0.949730152920381	0.8241343806788072	0.7532941731462808	0.9564307034174031	0.7275877741534914	0.9189695330721339	0.9544260852590262	0.9012993202640966	0.9516235807598358	0.9351880626809964	0.9495475013787136
LP_SF_R9	0.3420432940071347	0.2590372980129233	0.734270132129024	0.8199138621583717	0.6475922614965156	0.36544493513247694	0.2959252509977359	0.7500709694798026	0.6750528105329545	0.6279607371971985	0.9440319808794402	0.3766372009753022	0.15030435430574107	0.34885750227364687	0.32399459398008384	0.6508659619877895	0.34978524567769326	0.36867379216216517	0.28979953452843	0.3407165278050394	0.29294166010522976	0.2561927831021193	0.7891050354581381	0.8021730244826757	0.25723126433353993	0.2993651722118868	0.3196188285682276	0.25255346870084744	0.33202111911166793	0.7284453957699537	0.3204752865428318	0.7883588576559376	0.2979854062203871	0.2533666284226276	0.9428575127708705	0.8095742205091061	0.8058081963017005	0.6417515182470646	0.6509941078976721	0.7356555160681912	0.0	0.7293484125357697	0.7918495611755657	0.8034334203961938	0.7312717167471233	0.24917222947504677	0.6838302456832269	0.6284914871819417	0.33630746779184767	0.7894340373518959	0.8132737157674874	0.25936704340223676	0.25883565437994893	0.7996683301712555	0.2833679153387755	0.8215929294213997	0.8192649743500089	0.7476636991998682	0.27781885031791187	0.8102754494995072	0.3470960716988999	0.1718966961099673	0.32455089905141915	0.8139630205306179	0.2639100400969755	0.6771677312990942	0.9335454872904808	0.7449263096417864	0.796195764715665	0.7289779894582952	0.8198495006844359	0.27953398727101747	0.8254531639802669	0.9371395551565217	0.9581037224429844	0.967531641863587	0.9339306840850047	0.6912748887668682	0.33869574046494183	0.947770041342195	0.27594521798990035	0.9190362144139548	0.9543835564672737	0.8890830342869237	0.9432815279530405	0.9425243162137777	0.9654049736775147
LP_CAS_R8	0.716496880184614	0.7033078238103293	0.34034304485364797	0.49632403963320554	0.428144655076102	0.6677859188401157	0.7465212127162633	0.3781982945562593	0.4266421945596359	0.4371105406781809	0.9567531144287749	0.6731920903462894	0.7340900834448918	0.7284487456857012	0.7369985199344087	0.4256796056751133	0.7255083709033427	0.6723825513782691	0.7456669864409815	0.7194794209159198	0.7085622591765771	0.7126787280115316	0.4750641524910469	0.4638449253742058	0.6956933276411015	0.7471570322120101	0.7350455176401034	0.7178965255896665	0.7491145516338135	0.22413949674965206	0.7343782948016156	0.4774843440125634	0.704139836743889	0.6963693039213816	0.9587861074967682	0.4815503745327664	0.48105685072247695	0.46379131623093955	0.437262279881577	0.3512117096523825	0.7293484125357697	0.0	0.47336849088778565	0.4766624916549844	0.3340333681748124	0.7090864557316917	0.4353460605372185	0.45064159955924854	0.7193866456240852	0.4797249024980451	0.4633849789849908	0.6992738300772655	0.7198260861624393	0.4732512574638777	0.705534939491753	0.48307832135255785	0.4970601222561887	0.3669003286771444	0.7167579740430485	0.469826002442963	0.7308322619628352	0.7378231063630659	0.7445470187221693	0.4890418666962614	0.6969398829820239	0.4397445321424575	0.9589064348289739	0.36396537040137356	0.46425572428517786	0.22554306437377572	0.4822576109235361	0.6995352567719254	0.48817473616639495	0.9576192520801857	0.9600908971808678	0.9726687543240475	0.9542265605670001	0.8412736091434785	0.7559625494765828	0.9578577847189712	0.7282213743768543	0.927884231425423	0.9624626789445341	0.9101506152032276	0.9633883657001948	0.937799246908546	0.954944985361721
