2M.9.2	1M.8.4	2M.10.4	1M.10.1	1M.6.1	1M.9.2	1M.10.2	1M.8.2	1M.6.3	1M.8.1	1M.9.1	1M.10.4	2M.9.4	2R.6.3	1R.9.2	2M.6.4	1M.7.3	1M.7.1	1M.9.3	1M.6.2	2R.7.2	2M.6.1	2R.8.2	1M.7.2	2M.8.2	2M.6.2	2M.9.1	1M.8.3	1R.9.4	2R.9.1	2M.9.3	2R.9.2	2R.7.3	1M.7.4	1R.8.4	1M.10.3	2M.8.3	1R.6.2	2R.8.4	1R.6.1	1R.6.4	2R.7.1	Input3	Input1	3M.7.4	Input2	3R.10.3	3M.9.2	3M.7.1	3R.7.4	3R.7.2	3R.9.4	3R.10.1	3R.9.3	3R.6.3	3M.9.1	3M.10.4	3M.7.3	3R.7.1	3M.10.3	3R.8.3	3M.10.1	3R.8.4	3R.10.4	3M.8.1	3M.8.3	3R.10.2	3R.6.1	3R.6.2	3R.6.4	3M.6.2	3R.7.3	3M.9.4	3R.9.2	3M.10.2	3R.8.1	3M.6.4	3R.8.2	3R.9.1	3M.8.2	3M.7.2	3M.9.3	3M.6.1	3M.6.3	3M.8.4
3M.7.4	0.600865837983	0.558964862869	0.827781244525	0.633508031258	0.374873381855	0.687964564759	0.402775994084	0.674917418793	0.645626412313	0.685025347108	0.691866536197	0.487145355983	0.612241542414	0.288551029009	0.365031854827	0.731340770498	0.591770307736	0.705527415815	0.610009463279	0.815113044224	0.90750648955	0.474128138821	0.858766825056	0.681059038163	0.488941556316	0.623884061011	0.701111630472	0.731248751772	0.580210235756	0.597638433011	0.699860590487	0.731828516885	0.832397485962	0.751476474137	0.741646013424	0.352140391806	0.56427789047	0.731374079401	0.749370505313	0.430605840356	0.578929910994	0.739200987187	0.633868297636	0.52883125476	0.0	0.560290582779	0.534985757886	0.361273631151	0.473332073465	0.450426441999	0.651034837	0.383049526048	0.684055932509	0.374739830059	0.53219176619	0.531259058125	0.751707609639	0.409022774792	0.659054423785	0.457410938168	0.758416161201	0.296000701089	0.503483858524	0.762155702822	0.42436706802	0.716934113975	0.445975939898	0.813447107238	0.412608703691	0.527688089027	0.551969550764	0.416886967856	0.373116030631	0.403401906093	0.579476681267	0.415081815139	0.460918137687	0.517497176255	0.884243037588	0.527279578542	0.377646529794	0.567911295705	0.588292448191	0.61086503701	0.818591141121
Input2	0.781061300292	0.863497388442	0.744229260028	0.693675100173	0.575725929648	0.810741317628	0.580576761905	0.776254602951	0.745694394551	0.860098226342	0.797391133457	0.715955176662	0.804257076795	0.555163343932	0.567194087665	0.761951772956	0.753109488894	0.815281915212	0.754965419581	0.894297338107	0.782229487161	0.700611419029	0.959052123233	0.85798688026	0.703769715544	0.735753458251	0.780353281247	0.811516300259	0.744238291975	0.811481028601	0.80429282663	0.760101856441	0.90511949933	0.841390549502	0.9054471737	0.594984472542	0.761255717898	0.83270332613	0.840009293403	0.631712346781	0.776619122675	0.907741767892	0.416649599269	0.284348291767	0.560290582779	0.0	0.723463963388	0.553306929882	0.714444818398	0.709101473078	0.700138225522	0.555023993353	0.811710623963	0.592598012621	0.753684254924	0.774407383292	0.572141426742	0.650383853887	0.708744325549	0.623090542856	0.72706762704	0.508077563575	0.6460427723	0.840817088441	0.632888026833	0.864731227176	0.58145770379	0.779874253032	0.640731525109	0.648779066106	0.600439961468	0.702868423125	0.630496347219	0.651358805502	0.713640022875	0.714608241329	0.69904186254	0.705412153514	0.879841718547	0.650498173691	0.593931471379	0.707346730916	0.747779208483	0.791098395079	0.896966830121
3R.10.3	0.933052574979	0.935352860008	0.928087594042	0.938470443185	0.562154499804	0.925219496492	0.605210828687	0.721396540089	0.926497108892	0.831013105051	0.926429133707	0.630440826314	0.928537170264	0.387763576735	0.394642288076	0.92495786672	0.929132538293	0.930594147771	0.927678607839	0.921133152342	1.0	0.431578287521	1.0	0.920693592947	0.4683426922	0.647929517242	0.923172261205	0.786019521275	0.582248224279	0.753719087391	0.920777408182	0.925134802042	0.920083442417	0.921172482887	0.556835543937	0.430548646449	0.574258125599	0.736356819418	1.0	0.512412831715	0.570311617038	1.0	0.573150471689	0.685685774547	0.534985757886	0.723463963388	0.0	0.518280749251	0.539581637193	0.897458264466	0.942092881387	0.505052380721	0.946895467798	0.390860718302	0.40014814432	0.613469913575	0.79830582109	0.467096347231	0.772332640144	0.441916252455	0.934497234384	0.390112714889	0.948446708224	0.926694149304	0.673935635155	0.933990774759	0.734278603707	0.939256173837	0.511388341948	0.691046493095	0.85285632969	0.413504968078	0.645736458917	0.532744287938	0.837918979738	0.487802863316	0.571750095294	0.500068822377	1.0	0.664843944703	0.400838123011	0.63385416532	0.649494451435	0.811769284471	0.92087568651
3M.9.2	0.693286099638	0.8248849601	0.884729288841	0.551714944557	0.368032914749	0.71813466251	0.31580447784	0.741511306039	0.654829619895	0.740387572154	0.722091558745	0.482484259552	0.551054546315	0.259687686307	0.344411879157	0.777730602021	0.607818633266	0.739427585835	0.620237871635	0.87596778951	0.789698084225	0.514372404515	0.828663370762	0.704742774359	0.532249134802	0.622447344501	0.712036034953	0.662892732909	0.610623544684	0.544929337243	0.704987791878	0.778147022778	0.874673966599	0.708842885786	0.830941014132	0.358926786587	0.601426973917	0.651361849289	0.67296369271	0.407648451436	0.598775553231	0.81253536222	0.678637867237	0.619945723509	0.361273631151	0.553306929882	0.518280749251	0.0	0.565300596339	0.588320418553	0.626014026299	0.4503071057	0.701105783562	0.46071838449	0.533834948534	0.472793112177	0.784466685709	0.464027829985	0.664227355529	0.512459790443	0.800773619075	0.265558471456	0.684494543782	0.729239710565	0.419363503191	0.745058841447	0.477373978824	0.725948862718	0.432055158283	0.480155602049	0.525979296123	0.482824496852	0.320698879062	0.491058922071	0.625773613555	0.405429864253	0.404572083857	0.470201059934	0.836312666587	0.677638042638	0.395489911011	0.585158438754	0.543693669988	0.568231222802	0.875649767443
3M.7.1	0.578112955421	0.816308351805	0.795551860816	0.825208117961	0.539448968767	0.78735155463	0.593361449159	0.653926719903	0.791004874181	0.423825991007	0.790810517673	0.569600620396	0.810564281444	0.44360554579	0.405640396834	0.786603339616	0.798538621107	0.802715539989	0.794382728149	0.775661939128	1.0	0.459712023038	1.0	0.774404080038	0.483030991378	0.662831915163	0.781496029519	0.80192935211	0.575014226188	0.661781028322	0.774643935225	0.787109346687	0.777611669637	0.920822162211	0.817371219211	0.401313010567	0.511093492859	0.802051184654	1.0	0.495077229875	0.510023037936	1.0	0.751426189382	0.640461658542	0.473332073465	0.714444818398	0.539581637193	0.565300596339	0.0	0.658024560736	0.835543813256	0.528447802708	0.849238014019	0.505899484658	0.537608660848	0.627370368074	0.71040272628	0.438153850383	0.726774697454	0.453871998506	0.813865061223	0.476897126178	0.853659126838	0.838374151218	0.585524406087	0.812418685872	0.599491263068	0.862975874959	0.503051107663	0.691554754665	0.774931282249	0.608415951217	0.615281075847	0.452973006353	0.46756949594	0.581645669154	0.686450431245	0.64073035574	1.0	0.594655863424	0.444133897943	0.601229331454	0.720235909638	0.868437482034	0.774925175758
3R.7.4	0.591017101373	0.602957135989	0.836440494942	0.486730610637	0.653058880557	0.687685368198	0.597636170017	0.832357642797	0.631953484584	0.616812325139	0.636094166903	0.630304386548	0.568777654983	0.601031211949	0.696314547874	0.748138771622	0.590742197562	0.708224252529	0.601515203954	0.830869124346	0.915174217687	0.847747348348	0.84929817784	0.687722785257	0.852585928138	0.661678243181	0.681721330384	0.750383947314	0.838584934872	0.687204531808	0.686490222489	0.748556224898	0.847663022607	0.734191637234	0.811360661613	0.690328287747	0.754458306328	0.765935148832	0.695716993821	0.733786822945	0.776924805945	0.835000951599	0.753252291852	0.616918413309	0.450426441999	0.709101473078	0.897458264466	0.588320418553	0.658024560736	0.0	0.609551465504	0.715800626059	0.610714956007	0.772023861847	0.911197063533	0.652649032807	0.802527915527	0.71764625462	0.793667355442	0.750252421709	0.7715138098	0.581258261697	0.491426324386	0.75006150693	0.536485763545	0.629787191825	0.55018422718	0.826945102335	0.736973640421	0.705321743525	0.603027034503	0.766204970926	0.515679866432	0.743268061544	0.494959680155	0.741366416162	0.675522539907	0.854701407696	0.840190655859	0.698653901561	0.748352342866	0.755459076899	0.555482718937	0.724985255978	0.835000951599
3R.7.2	0.45724512161	0.659571944602	0.710554291128	0.348513464804	0.484897368662	0.450197892852	0.470001486143	0.698227770869	0.362667015473	0.825263642605	0.461337749982	0.52266716632	0.332523726098	0.513956441027	0.634090779853	0.695398823662	0.30352480115	0.504297751189	0.314605153279	0.702870946517	1.0	0.742612921604	0.733789517121	0.449788326003	0.755472269846	0.584287638175	0.434834536399	0.743335880974	0.716863103564	0.534589995616	0.450864500014	0.696262463305	0.73050365747	0.689527062816	1.0	0.636314830227	0.72084040429	0.74352622492	0.507154568768	0.605781573183	0.760879683642	0.709633818777	0.774597576603	0.705765797394	0.651034837	0.700138225522	0.942092881387	0.626014026299	0.835543813256	0.609551465504	0.0	0.673412597051	0.537061981195	0.760858453959	0.860098931087	0.64269038202	0.704454452343	0.784986426212	0.789717845857	0.807911400582	0.740811332795	0.59061992512	0.501289643712	0.576879291008	0.400560666939	0.546785362083	0.735650597213	0.842015987088	0.580737073008	0.6769875508	0.516417087584	0.853686099444	0.471332889025	0.809953692917	0.694031091889	0.823837274721	0.643377604351	0.790452885225	0.754571453116	0.695258516198	0.640906854444	0.834365916819	0.657873609681	0.562241420686	0.709633818777
3R.9.4	0.622499851281	0.805928086604	0.784951146014	0.65271319352	0.278913726949	0.776714639571	0.324138480747	0.584827417978	0.587218785002	0.782289612083	0.780185376222	0.603441819959	0.669944036677	0.303682594235	0.282372678373	0.775964547539	0.611950797455	0.792169970546	0.596303671271	0.765791946253	1.0	0.345119815501	1.0	0.775220317943	0.365229891009	0.581992770297	0.568800514086	0.660565809405	0.465529662739	0.662750952293	0.565338477405	0.776471797955	0.788300530722	0.631983223309	0.918831100809	0.266069658498	0.542268716268	0.707328461268	0.730667449583	0.23111706953	0.570915728271	0.911134604477	0.605116049087	0.586658856126	0.383049526048	0.555023993353	0.505052380721	0.4503071057	0.528447802708	0.715800626059	0.673412597051	0.0	0.717103932805	0.413809056077	0.413979439014	0.568399787764	0.77587685228	0.436585744895	0.675813404004	0.429805843075	0.803449202208	0.334136750383	0.59819826403	0.66040872959	0.434554231352	0.802263251936	0.585116749209	0.868033081044	0.249509840778	0.426556163204	0.640453206094	0.530345760423	0.500156967375	0.44629094987	0.666017402454	0.612117535762	0.424427699739	0.318094242832	0.73033042815	0.618340850355	0.321232571351	0.569158205852	0.807535462109	0.607576568368	0.771315016848
3R.10.1	0.551914108345	0.522350480394	0.771784469816	0.506822734378	0.567508596411	0.58933309047	0.591139240506	0.763256768294	0.486285574353	0.843899653534	0.596330021016	0.652579489743	0.474385769068	0.589947941232	0.687089746447	0.76131168663	0.428141694108	0.620328279664	0.440683447929	0.748448590457	1.0	0.794370356482	0.815127687478	0.567912841946	0.80359921848	0.642846132142	0.555214693129	0.796533305202	0.776182303157	0.651995098407	0.543178280013	0.761905020359	0.766095745831	0.734084008863	1.0	0.684731315432	0.770189608765	0.796664773584	0.630936080147	0.66121161396	0.790010996379	0.816525480782	0.808565639069	0.798819767036	0.684055932509	0.811710623963	0.946895467798	0.701105783562	0.849238014019	0.610714956007	0.537061981195	0.717103932805	0.0	0.782220780905	0.874398300661	0.606198509773	0.831126755792	0.806795820787	0.813455165023	0.84227825728	0.793085231829	0.63523303684	0.472532626098	0.640293070627	0.515034399345	0.48817583471	0.767996262416	0.857656861232	0.644047944264	0.721699616561	0.474005187296	0.781815185482	0.554330813658	0.827205397433	0.732010657993	0.855070882819	0.589763393122	0.829861460217	0.804336846836	0.813775232972	0.747651834374	0.851307229279	0.595022645507	0.642218556684	0.747580122654
3R.9.3	0.769071139494	0.752912139413	0.711452696852	0.747804982142	0.429773955306	0.701679163955	0.47879645224	0.632037943563	0.734121409931	0.85366691084	0.705787396352	0.474240585731	0.741071008423	0.34512609393	0.362615396333	0.802790127242	0.715041831998	0.720087755314	0.710052063835	0.794323616878	1.0	0.389451786721	0.892685939178	0.695663308626	0.423055673354	0.696312396998	0.798821274257	0.819463400276	0.515463420313	0.60274113466	0.800934523728	0.803184955609	0.814194978867	0.848361857152	0.798643699138	0.396570620185	0.507194834434	0.784475150374	0.897919945292	0.478437877183	0.527989254454	0.786663735015	0.59465133084	0.563568702804	0.374739830059	0.592598012621	0.390860718302	0.46071838449	0.505899484658	0.772023861847	0.760858453959	0.413809056077	0.782220780905	0.0	0.459811968452	0.524662724408	0.644481836167	0.444130100952	0.710750111512	0.414891434317	0.733710889138	0.391856989047	0.710686039166	0.863088516284	0.51916882663	0.731930847904	0.707975870209	0.711719381456	0.460681303622	0.667851860082	0.637505273394	0.387307676966	0.520228109297	0.490118767521	0.694653967542	0.475614320137	0.547197461537	0.568779231683	1.0	0.518301068973	0.381527844244	0.61195646873	0.661441349658	0.73999097084	0.799053626315
3R.6.3	0.831446233975	0.83896333498	0.814659025255	0.848900477187	0.387377688996	0.804594369412	0.459332749026	0.528202201046	0.809111999956	1.0	0.808873037657	0.6640314906	0.816211759624	0.444728351374	0.393920177708	0.80366235429	0.818257829919	0.823232176086	0.813240684853	0.789762788981	1.0	0.197214615117	1.0	0.788131694615	0.125770962928	0.690281484605	0.797237821933	1.0	0.355895309666	0.583311012887	0.788443258567	0.804292916897	0.785855795717	1.0	1.0	0.404266597002	0.589424384753	1.0	1.0	0.302852047973	0.589416670926	1.0	0.748802808164	0.756651438487	0.53219176619	0.753684254924	0.40014814432	0.533834948534	0.537608660848	0.911197063533	0.860098931087	0.413979439014	0.874398300661	0.459811968452	0.0	0.433279843597	0.872052445789	0.41068550179	0.614873198761	0.310809542294	0.672371856276	0.509356606454	0.878889448196	0.809803801307	0.682851384322	0.669063093252	0.667010852087	0.851360693123	0.299756562932	0.545777390236	0.768341872624	0.521429773716	0.690179248479	0.249094959488	0.762283709026	0.568273531414	0.461867615347	0.347502860223	1.0	0.671091034725	0.394962586621	0.454957846251	0.856557381262	0.745981125231	0.788808257221
3M.9.1	0.75417713893	0.731230937187	0.814977086686	0.557027558993	0.426531316977	0.534417339019	0.371701128521	0.543034378601	0.698336516166	1.0	0.544843395153	0.591561089952	0.475179138752	0.435308897101	0.578244085369	0.804328333154	0.606131281132	0.58554732417	0.637237554264	0.79091957761	1.0	0.429893814818	0.705176537055	0.496458308539	0.451411291623	0.844682512943	0.7981235928	1.0	0.601492638851	0.248212627758	0.789649592049	0.804937979339	0.787160762878	0.86348923516	1.0	0.556108407638	0.813370614951	1.0	0.727589142594	0.496744020084	0.807787444044	0.678724859642	0.759947538515	0.714967000684	0.531259058125	0.774407383292	0.613469913575	0.472793112177	0.627370368074	0.652649032807	0.64269038202	0.568399787764	0.606198509773	0.524662724408	0.433279843597	0.0	0.871141062653	0.445369111409	0.825104361595	0.570223629971	0.835926932153	0.524168230024	0.603030875963	0.810271062135	0.500162751306	0.43824865567	0.888917125993	0.850778269852	0.486954734008	0.706353547226	0.586328840765	0.421397954761	0.678611523808	0.533340283433	0.880127121939	0.404204096417	0.319629436569	0.578045043488	1.0	0.674519358769	0.552635372449	0.463773934895	0.504904015593	0.532864658234	0.790000834899
3M.10.4	0.765645459504	0.78017246285	0.483650619354	0.7098332585	0.763414443764	0.642467118794	0.760193344488	0.644108555278	0.698953050519	0.819625213404	0.693968926277	0.552650100714	0.797584204413	0.686707180277	0.585064146838	0.644634969602	0.70966297214	0.670014479332	0.722038328551	0.735385677665	1.0	0.759056871562	1.0	0.745861927608	0.763231146961	0.628555869521	0.686912490055	0.768532742543	0.704884413062	0.811817358746	0.743863570121	0.642030550841	0.760419979773	0.916427922697	0.787824698651	0.672411215855	0.547335368158	0.768685838413	1.0	0.816941365978	0.57516218721	1.0	0.625650068048	0.607205612132	0.751707609639	0.572141426742	0.79830582109	0.784466685709	0.71040272628	0.802527915527	0.704454452343	0.77587685228	0.831126755792	0.644481836167	0.872052445789	0.871141062653	0.0	0.663999505082	0.809599759742	0.670536602382	0.556546244998	0.713009677551	0.661600663859	0.826992172706	0.634903814514	0.781062741778	0.757697800236	0.727829568623	0.782862505047	0.747041437419	0.577192895239	0.757230027726	0.664868760174	0.824345133858	0.742646740276	0.815368371331	1.0	1.0	0.840056493961	0.397271943421	0.610325581119	0.848528139362	0.690887676742	1.0	0.572567786853
3M.7.3	0.741398789847	0.752819491949	0.715931476841	0.76793289688	0.480327859374	0.700687464022	0.538233827879	0.448383084577	0.707527614504	0.82311190436	0.707165707927	0.585293331627	0.750314210657	0.395358167719	0.362690418868	0.486529322949	0.7213867546	0.728931063523	0.713782125078	0.678257144387	0.779658332325	0.336938092415	1.0	0.677561506432	0.371278724274	0.593989244049	0.689556882996	0.775599927264	0.501166827498	0.536434212703	0.676263515212	0.488158923216	0.695349351527	0.901292005846	0.79871405984	0.338346132936	0.510680131325	0.775787342158	1.0	0.42549484977	0.523848661755	1.0	0.748334968773	0.741367740001	0.409022774792	0.650383853887	0.467096347231	0.464027829985	0.438153850383	0.71764625462	0.784986426212	0.436585744895	0.806795820787	0.444130100952	0.41068550179	0.445369111409	0.663999505082	0.0	0.57747750541	0.363103734328	0.57074398781	0.359406129789	0.813653519605	0.785197301055	0.444133382253	0.746085037447	0.632549519776	0.666127615734	0.408672393507	0.536339170174	0.585934760014	0.553265675575	0.514957254276	0.312579188275	0.57964815792	0.271293739768	0.634977646524	0.566831147343	1.0	0.439047754386	0.370652247566	0.311756514558	0.525682830695	0.752940310591	0.6768149463
3R.7.1	0.740392330465	0.753567273272	0.710344465659	0.770725538946	0.615491901636	0.691902550185	0.665588601024	0.693992528369	0.700220768889	1.0	0.699782427849	0.556689262148	0.713160734538	0.660887588533	0.630207206007	0.361066397228	0.716860144059	0.725799216527	0.707765259166	0.664120935078	0.535661966594	0.528346687655	1.0	0.661020623082	0.557766544461	0.764267849808	0.678214214063	1.0	0.467030016888	0.728354976716	0.661613529689	0.363472934721	0.656679527921	1.0	1.0	0.640384510281	0.447126728977	1.0	1.0	0.563784603903	0.44198717379	1.0	0.878861861507	0.871634423137	0.659054423785	0.708744325549	0.772332640144	0.664227355529	0.726774697454	0.793667355442	0.789717845857	0.675813404004	0.813455165023	0.710750111512	0.614873198761	0.825104361595	0.809599759742	0.57747750541	0.0	0.683804496023	0.524162642907	0.596044405472	0.820794554507	0.746394274743	0.775970622856	0.745820448952	0.529946186753	0.536508987372	0.565087532749	0.471016448271	0.651811014328	0.863228627406	0.445625914957	0.391997048188	0.645734897518	0.849962952089	0.813926601189	0.77369556006	1.0	0.782948641434	0.662299082579	0.655481152754	0.632562143276	1.0	0.662307701997
3M.10.3	0.785076912381	0.797784863964	0.745877285071	0.69508491565	0.435847560314	0.735960844925	0.486778000297	0.552058616046	0.740376157745	0.834203767952	0.663340196221	0.479651337955	0.81547607016	0.373757256824	0.316343099188	0.735057077833	0.749494262903	0.754557155258	0.746896832461	0.761143593679	1.0	0.328993496395	1.0	0.770734795407	0.259346221074	0.544667387099	0.728892571615	0.801620478211	0.440422195106	0.656708362679	0.768906131557	0.735668263671	0.784044273501	0.922513394553	0.816682471072	0.329422075332	0.438696873581	0.801739053839	1.0	0.427785286493	0.464098813457	1.0	0.66039805607	0.64679114688	0.457410938168	0.623090542856	0.441916252455	0.512459790443	0.453871998506	0.750252421709	0.807911400582	0.429805843075	0.84227825728	0.414891434317	0.310809542294	0.570223629971	0.670536602382	0.363103734328	0.683804496023	0.0	0.650411440257	0.429716813539	0.816744035975	0.84267066133	0.531904345457	0.680387107345	0.593845847814	0.86600518679	0.395923286145	0.633878437418	0.730138512976	0.513598467591	0.576798890631	0.37162552517	0.667301363681	0.509946923564	0.592946008723	0.535230447393	1.0	0.553229962371	0.35782886116	0.469669428761	0.721757903444	0.818715442828	0.766761802274
3R.8.3	0.693615400061	0.715808910981	0.336868273155	0.658731077384	0.705664381342	0.550971477687	0.730748782049	0.553770651482	0.59324536148	1.0	0.58636652767	0.65499939235	0.729342967587	0.79843737239	0.706634563095	0.294483725512	0.612947685303	0.596755955968	0.62670221063	0.632269066638	0.73589612353	0.687806110381	1.0	0.64599498087	0.572367699975	0.571120220668	0.569591450832	1.0	0.607119570495	0.748915518962	0.643371752007	0.296924018034	0.665176676239	1.0	1.0	0.77969520127	0.662378195678	1.0	1.0	0.766622156736	0.709142134537	1.0	0.844195288591	0.83507763343	0.758416161201	0.72706762704	0.934497234384	0.800773619075	0.813865061223	0.7715138098	0.740811332795	0.803449202208	0.793085231829	0.733710889138	0.672371856276	0.835926932153	0.556546244998	0.57074398781	0.524162642907	0.650411440257	0.0	0.723816460306	0.729598183882	0.766479915046	0.715922981171	0.503435899183	0.610469021767	0.627222073924	0.722638419457	0.667244114209	0.484374566474	1.0	0.646947145077	0.503769405355	0.55630962928	0.859610817573	1.0	1.0	1.0	0.587692944071	0.813100499833	0.677369475434	0.65411421412	1.0	0.640299449806
3M.10.1	0.591383665305	0.746130398704	0.807679331213	0.565538567668	0.229177603605	0.668408019105	0.292286569977	0.650743540749	0.537071210234	0.700891030729	0.673413619427	0.432533557948	0.552567542731	0.120141657512	0.242678190204	0.68633093802	0.513534558531	0.690733264482	0.498450453062	0.790405559098	0.883678743968	0.433332350799	0.859822257756	0.649776370056	0.456283817417	0.396072807448	0.599464778513	0.557063170508	0.531966233134	0.566045960352	0.58787260796	0.687020314619	0.794894596913	0.665293563713	0.656506188548	0.239533423319	0.492574655705	0.580109064911	0.616294372311	0.279405805157	0.490171011203	0.860752829958	0.593700714448	0.583991006534	0.296000701089	0.508077563575	0.390112714889	0.265558471456	0.476897126178	0.581258261697	0.59061992512	0.334136750383	0.63523303684	0.391856989047	0.509356606454	0.524168230024	0.713009677551	0.359406129789	0.596044405472	0.429716813539	0.723816460306	0.0	0.590431450284	0.670169646882	0.296955703887	0.704955287337	0.453800027541	0.778092947568	0.321629122934	0.368256093934	0.495888850159	0.469098688676	0.243105511048	0.423402432757	0.544893175487	0.36495124039	0.388905615046	0.40248780438	0.748659972877	0.595567069217	0.310933992884	0.520737559292	0.413052646458	0.517801080465	0.789770218424
3R.8.4	0.533389152099	0.563916404258	0.690614371416	0.413648373178	0.480175343237	0.491998684004	0.456813527504	0.679545804489	0.429591097784	0.849714860785	0.530080162039	0.588050572945	0.476082365888	0.569242858793	0.627893009947	0.67702593062	0.377889498613	0.528819579814	0.406408446394	0.753227567462	1.0	0.772447252623	0.801484983604	0.56555390242	0.775819992781	0.638278362012	0.494865185113	0.734912314733	0.722677571549	0.646470449692	0.541914326481	0.677794413926	0.776791015705	0.72305919973	0.847145375813	0.678909241278	0.764231814945	0.784109972394	0.52690810866	0.62796514194	0.798899648113	0.627748863098	0.680809060199	0.603354046615	0.503483858524	0.6460427723	0.948446708224	0.684494543782	0.853659126838	0.491426324386	0.501289643712	0.59819826403	0.472532626098	0.710686039166	0.878889448196	0.603030875963	0.661600663859	0.813653519605	0.820794554507	0.816744035975	0.729598183882	0.590431450284	0.0	0.643487008806	0.443236858838	0.483346801094	0.627874500194	0.862592438923	0.636607556482	0.655292689361	0.551030079766	0.666163018954	0.539699780032	0.832714862266	0.714402131724	0.847725530228	0.560291278836	0.783401279072	0.713533810255	0.689284214257	0.75504253114	0.856627605739	0.59235626057	0.60831972215	0.759006492344
3R.10.4	0.467972937485	0.771399320636	0.726902415962	0.535417268686	0.5925125856	0.707470036917	0.645185488892	0.70968599544	0.376257552433	0.758216884436	0.715806492439	0.776367283388	0.463169221124	0.643755164769	0.622244496798	0.705639071368	0.420253786164	0.496288892471	0.393695529576	0.677674354661	1.0	0.768724160441	1.0	0.67430962138	0.784400512257	0.521186255437	0.324815929292	0.621123062523	0.735460095011	0.732605880893	0.285432348456	0.706878419721	0.669584716713	0.524894781741	1.0	0.605023919401	0.723746088295	0.621550846417	0.646643880714	0.533036043802	0.71263518385	1.0	0.877856221323	0.870396077315	0.762155702822	0.840817088441	0.926694149304	0.729239710565	0.838374151218	0.75006150693	0.576879291008	0.66040872959	0.640293070627	0.863088516284	0.809803801307	0.810271062135	0.826992172706	0.785197301055	0.746394274743	0.84267066133	0.766479915046	0.670169646882	0.643487008806	0.0	0.54692600143	0.763529949214	0.681252131525	0.792865198027	0.538710489507	0.582796379864	0.68371959291	1.0	0.573913307763	0.817510645117	0.651233327097	1.0	0.771788351117	0.717775279671	0.645818502699	0.800836728091	0.6992134255	0.782474035507	0.801630948707	0.66460159436	0.675707451223
3M.8.1	0.420728390737	0.639004790263	0.680469834975	0.345066643416	0.270203860202	0.426142128277	0.312212566845	0.45559631164	0.304787848128	0.636739470188	0.438056821074	0.357723868252	0.338722392542	0.226267862921	0.330934666315	0.662518534703	0.246399025378	0.478245036506	0.256753202697	0.67974600251	1.0	0.541907152518	0.741557994349	0.435242276874	0.564829126242	0.388309533905	0.378293336483	0.45259081777	0.491483033829	0.554483688734	0.404702575737	0.663544996806	0.709162004225	0.570570335355	0.798591415848	0.331214199715	0.498587364	0.497402075258	0.452581003589	0.381812990066	0.535004353205	0.743981479499	0.718494706577	0.662725283401	0.42436706802	0.632888026833	0.673935635155	0.419363503191	0.585524406087	0.536485763545	0.400560666939	0.434554231352	0.515034399345	0.51916882663	0.682851384322	0.500162751306	0.634903814514	0.444133382253	0.775970622856	0.531904345457	0.715922981171	0.296955703887	0.443236858838	0.54692600143	0.0	0.541295248145	0.576851066431	0.833176151557	0.389113839469	0.475847501249	0.406462488059	0.60574393938	0.291658346016	0.653081111537	0.533775039562	0.471261678482	0.472230506297	0.559292610744	0.691326765799	0.466866897011	0.445838421535	0.655477217497	0.508018591718	0.298169367537	0.68693845102
3M.8.3	0.620900164625	0.602020169479	0.674429068339	0.508009953128	0.626476405356	0.350637289047	0.612639973611	0.657320493983	0.539062674503	1.0	0.366710654827	0.483190161375	0.441185843161	0.625724640663	0.775704871484	0.653347828357	0.444527110683	0.42642997271	0.474470343604	0.627085994956	1.0	0.717444686694	0.664797931051	0.30825591914	0.607931533581	0.56678009762	0.640931516784	1.0	0.683060676978	0.463481044937	0.638310493761	0.654562480491	0.660360917188	0.851429984501	1.0	0.777813217466	0.671267025648	1.0	0.693471602022	0.764311447414	0.705413849775	0.668460653153	0.842726047823	0.826961307275	0.716934113975	0.864731227176	0.933990774759	0.745058841447	0.812418685872	0.629787191825	0.546785362083	0.802263251936	0.48817583471	0.731930847904	0.669063093252	0.43824865567	0.781062741778	0.746085037447	0.745820448952	0.680387107345	0.503435899183	0.704955287337	0.483346801094	0.763529949214	0.541295248145	0.0	0.746412737583	0.814325809474	0.735164284717	0.832130000011	0.640004132588	0.702898818332	0.59412749716	0.670024123244	0.703382835323	0.791218851141	0.625140073699	1.0	1.0	0.759004903625	0.811650557953	0.804068039612	0.432632468676	0.753116916957	0.635204268313
