2R.10.1	1M.6.4	1M.6.1	2M.7.4	1M.7.1	1R.10.2	1R.8.1	2R.6.3	2R.8.2	2R.10.3	1M.10.2	1M.10.1	1M.9.3	2R.7.4	1M.10.4	1R.10.3	1M.7.2	2M.9.4	1M.7.3	2R.9.2	2R.6.2	1R.9.2	2M.8.3	2R.6.1	2M.10.1	1M.6.2	1M.8.2	1R.6.1	2M.10.4	1M.9.1	2R.8.3	2R.9.4	1M.6.3	1M.8.1	2M.9.2	2R.8.1	1M.8.3	2M.6.2	1R.7.1	2M.10.3	1M.10.3	1R.7.4	2M.6.1	2M.9.3	2R.7.3	1R.9.4	1R.10.4	2M.6.4	2R.7.2	1R.6.3	1R.9.1	2M.9.1	2R.8.4	1M.9.2	1M.7.4	1R.6.2	2M.7.3	2M.6.3	1R.7.2	1R.8.4	1M.9.4	2R.9.3	1R.8.2	2M.8.2	1R.6.4	1R.7.3	2R.10.4	2M.8.4	2M.8.1	2R.6.4	2R.10.2	1R.8.3	2R.7.1	2R.9.1	1R.9.3	2M.7.2	2M.10.2	1M.8.4	2M.7.1	3M.10.4	Input3	3R.9.4	3R.6.4	3M.7.3	3M.8.4	3M.9.2	3R.7.3	3R.8.2	3R.6.1	3R.6.2	3R.9.2	3M.6.3	3M.7.2	3R.10.4	3M.7.4	Input1	3R.10.3	3M.8.3	3R.7.1	3R.9.1	3R.7.2	3R.7.4	Input2	3M.9.3	3R.10.2	3R.8.1	3M.6.2	3M.9.1	3M.10.1	3M.6.4	3R.8.3	3R.10.1	3R.9.3	3M.6.1	3M.8.1	3M.7.1	3R.6.3	3M.10.3	3M.8.2	3M.10.2	3R.8.4	3M.9.4
2M.7.3	0.11972046512901546	0.14870023070299365	0.17901944616929807	0.056191434413127885	0.040050653935304874	0.15974617737003058	0.14689227105885033	0.12424892862939552	0.1050175085105822	0.13258935263442043	0.1587991850271511	0.15275521836625328	0.18511552865710842	0.1685647382328299	0.14845169041066061	0.18350607585651582	0.08380148515973397	0.0490557846754938	0.048355826634315494	0.18494295004097688	0.1297521387932734	0.16360674632141073	0.06251524313639283	0.09756341555573814	0.10077861031237553	0.15069740414575253	0.17143710651899535	0.19777622217285715	0.04419418836237198	0.21256171422385853	0.10682154997822953	0.13767976387498457	0.14968113694040905	0.17243443132783043	0.09431850276850655	0.12288696369471767	0.13540238321181716	0.07762829798282658	0.10915081023489057	0.052846861327463204	0.14391749370760315	0.1180101574717805	0.07428781713675844	0.06722248297340351	0.11519977267437852	0.15300091497232615	0.16144421979081516	0.05739428165267368	0.13580681407864753	0.14762299189576528	0.18980927581110565	0.04318431459545563	0.13521720058115114	0.1483464097718097	0.06351122660825577	0.1893370985868505	0.0	0.08766122168235319	0.11999133108483347	0.1860405889297342	0.1701446368833628	0.1145157055658558	0.1680955271475913	0.054261608350532155	0.18571713627194156	0.11864424639174796	0.08663612352943505	0.08444755823201541	0.0503945843726863	0.09020632366527732	0.12411443657994195	0.166315341012169	0.1086487744643583	0.14019939025843595	0.17563330711817013	0.028265118952426765	0.0889667319727547	0.1412468004194798	0.025901098434421666	0.08401473322103462	0.15098539865529148	0.12659161823947176	0.10691303718058753	0.07892386286778164	0.07757368898261373	0.11047271069981575	0.10522287628220417	0.1005049404178924	0.08163040238578703	0.10848970648070994	0.11557900342785127	0.0962883934805996	0.09280329792178953	0.09206294387870449	0.05544678813813209	0.196691273133001	0.0832737964741632	0.072393782210862	0.09047105001056735	0.08670305470417225	0.08640115125821635	0.08316664283162742	0.14687455661690552	0.11048240101650128	0.11839985439107503	0.08869842786364086	0.10342474095434478	0.07644267406663004	0.0826110971343343	0.11364434295211567	0.13710452909387288	0.1474023904703894	0.11623212508913193	0.09343965377397383	0.0737799494643884	0.07137101411568185	0.09655783042345951	0.08265365829431183	0.09122225309997574	0.08058343822071098	0.11924076380690099	0.086588035664235
2M.6.3	0.1568007591786083	0.1186275721666143	0.22185798846368346	0.08880554626164225	0.10232351646817742	0.16741627060198472	0.15515522947503885	0.18073926499926526	0.1576848747889006	0.1751175203018399	0.15674815585079158	0.16402470553256118	0.19313861027475132	0.20919455279431182	0.1344335578415599	0.1898996495062436	0.13040245178492704	0.1139877425796524	0.1018038421197213	0.21581733289129576	0.18564061107512797	0.1907833451852174	0.09911976192860089	0.14993542267611618	0.11584900731654349	0.14165996764156039	0.14781448966354807	0.2190104909770729	0.10571587637201622	0.17156928878904634	0.14971736342931594	0.19722965479071825	0.1342992495765548	0.17016392808677697	0.13134930098341452	0.17193615722446606	0.1634072068301308	0.12021811472568193	0.16090991506369748	0.09748518514137126	0.1422831047430255	0.15573499028915033	0.06983921982559128	0.09683638071178706	0.14967558320303875	0.1811986887434276	0.18179452029700552	0.10451069563351413	0.18004095195919445	0.1759139012085522	0.20411048178193075	0.11089541902321545	0.17270370916892783	0.17586535568270822	0.09435638869973077	0.23376731480270319	0.08766122168235319	0.0	0.19205465032955865	0.22895552116728868	0.15195717686333682	0.1617738822758278	0.18338927074260838	0.11545866921566494	0.22098089266285978	0.16666100627987007	0.14325370182835748	0.11654498654866363	0.11425589997650722	0.13042542747829824	0.17351479143837947	0.17300062635612184	0.15980441297927842	0.18416583792446348	0.20172842529380988	0.09281548067932036	0.13685689392035183	0.15007027474888968	0.08636475584791665	0.10438233322821973	0.2037696514632657	0.1435827051975624	0.1545619200653892	0.10277994646314284	0.0878646765021517	0.1358990813000992	0.109403191244315	0.12374234693146687	0.10938151210128602	0.141681208245999	0.14744449904124354	0.10649055137526912	0.12523257774530477	0.12045695621304388	0.08873899012847034	0.2507002294810728	0.1138474930054084	0.07939372827705483	0.13542849125236261	0.1077834088348909	0.12607816305107009	0.11320312999565071	0.20534592759918566	0.11990784579060057	0.14659252809400541	0.11463860497884168	0.11257805732581315	0.07680249448368105	0.10005047816663766	0.13974140658015888	0.163409732917817	0.16347264029336112	0.14881343840914915	0.09185957500763857	0.08355440703121478	0.08259090594545569	0.12670929434192404	0.09246578583105501	0.06885989619499838	0.07773528497433932	0.14585590322059674	0.11599158425230385
1R.7.2	0.12600264343728476	0.19190631316674697	0.19681441149319617	0.130370566617831	0.1205924586186848	0.16968816578772083	0.18551104197831175	0.09623335205627415	0.0910684548678995	0.11877576821263158	0.20524318627912214	0.1956843440002299	0.20724956919273937	0.15161951535527676	0.1646039688548705	0.1714791576023231	0.1266924463993496	0.11623817332280904	0.13511107292121663	0.17180956169276596	0.1414705202809966	0.1494506140757207	0.1436892496154151	0.10833337698054936	0.140352507999729	0.21404449725934221	0.2027310413542948	0.2021213931477316	0.12275611341528653	0.26273815436217457	0.11108746989549215	0.12421020479150233	0.20407679779637494	0.2069339451630699	0.13066736920717714	0.1194526483001107	0.1671035469083558	0.13688824169148575	0.08022745397875976	0.11605580061232433	0.20653235381592597	0.09928278219409933	0.1506584552705294	0.13491726991459405	0.09976145941402317	0.1683778190037854	0.1306838201836432	0.13347324519371515	0.10523514629100232	0.1816382808736388	0.2026831731608074	0.11063879798009572	0.14872261468870387	0.15604259975318546	0.1325506091926139	0.1952518664172113	0.11999133108483347	0.19205465032955865	0.0	0.16018466351318303	0.22756984883298148	0.12610736569050052	0.14479661699405294	0.12592507320177124	0.18210176782291398	0.10178316862783	0.10366327567025993	0.1358203610372069	0.11121505496352452	0.1249683877319796	0.15167140461489922	0.17004226608243828	0.06117595305503376	0.16903668137119957	0.1593996037747365	0.13046755318099804	0.13633148400411813	0.17798031558568217	0.1295759825481454	0.16136236010583152	0.17036207742904122	0.2057261765911311	0.19152050448730193	0.15924498178592608	0.15451083447378772	0.1749302553955854	0.17209167095754693	0.1802223156934232	0.15611914737384583	0.16888500479729665	0.1869810766837755	0.16319786317646487	0.1618204508874875	0.15323977954458423	0.160091330418337	0.1768017567344047	0.14985495194656884	0.15126904317173326	0.1406866889129206	0.17367852393489086	0.1592380079100033	0.17292078160392965	0.15657731287599472	0.17703445198068687	0.17743258900193024	0.14803114502145032	0.18150055487176964	0.169478922511213	0.14901489699585113	0.19269030628676037	0.1629803246224883	0.1752813195332138	0.18410160757395755	0.17607597628977523	0.14975600433970698	0.16749445041281733	0.17331724830262793	0.17289294139561576	0.17539011567231777	0.17133421041570654	0.20103834296589837	0.15532444178707958
1R.8.4	0.20064691118415437	0.17823228744862493	0.09791042122999609	0.18947149803819674	0.184474318064024	0.11190245405930127	0.10708347283544818	0.17283617977813193	0.19696507071256875	0.1980710663621431	0.13540803873104418	0.1075644453012409	0.10658503520442539	0.21280540049237484	0.16023381114777413	0.1193070329586783	0.17285025290311737	0.17787622303461362	0.18709963597678386	0.14212012423880827	0.22124140036025866	0.14381412459635198	0.21002773429230367	0.22452907000626715	0.22306820806193414	0.17515156544270072	0.1368769227477978	0.07032774141956026	0.194781864814099	0.1555749125830652	0.2009831506334642	0.21765859450795866	0.1481638673793744	0.13199987556418977	0.1873862812686024	0.19876712596888985	0.11460981096234862	0.18048507993221746	0.20163191098085465	0.1843486585389051	0.1631258129532074	0.21852385802177365	0.23032510847032467	0.20517103594454406	0.20767358081013296	0.07695682331577877	0.13143087861468186	0.19558229830959983	0.18656963607503355	0.09537651151156429	0.10989917778716128	0.18760545361202363	0.20846368654552813	0.13405939983855997	0.17617808226576834	0.07240654015589737	0.1860405889297342	0.22895552116728868	0.16018466351318303	0.0	0.1482961738037745	0.19963774937563344	0.10481899972505807	0.18189157251183688	0.07689739725329424	0.21210706479671312	0.18465295750194358	0.18504026229814396	0.19748950369505497	0.17883950296209328	0.2082851366634883	0.0860847769732375	0.16702057064825465	0.24310306638982876	0.10479793503282489	0.20415143702345467	0.17572641389468843	0.1236605399274026	0.1981159930856279	0.2231475497017796	0.19775820909207487	0.17338799284517292	0.22444820043968075	0.2037562091588577	0.208355758923166	0.19271388235431147	0.21968552181789908	0.17605279670186005	0.17561039762862285	0.1991646898719357	0.16118350213138424	0.22224180196267324	0.20445941724699132	0.2152286614015336	0.2100911417982176	0.18292228337912422	0.1780160560114792	0.18917104635555196	0.19699479203769363	0.20008209740544142	0.21017250372802884	0.22244842621824795	0.201218589975573	0.17826453668130934	0.18031075171795852	0.1965982139889381	0.19346299818215446	0.20752042750247726	0.2175248269034351	0.21582774956553402	0.1881510927732205	0.22453353957303232	0.18127940399270046	0.23136856289516428	0.20960566996249547	0.21702024883306012	0.21453034528569426	0.19978117333162546	0.2405589505683013	0.19225364091019978	0.19642995472977937	0.21730373204977207
1M.9.4	0.20808444396584488	0.07760933034355096	0.12525059284058546	0.1752547139194687	0.1525708895334103	0.09639587455145907	0.07124105332293265	0.23726286962338136	0.22920658262810226	0.23007072396728273	0.0631943443710491	0.07088753692548737	0.058982998869146895	0.24885256553603904	0.08254127552410753	0.09897906205688782	0.18106996224118638	0.19826752342481285	0.15217409273237312	0.23045235763557234	0.24339973963825362	0.10180456016208533	0.18032126666690845	0.2378022132599628	0.1996546758103523	0.06933601792001011	0.056338949658903785	0.1279061276672636	0.19925267247027278	0.06979055356667403	0.21056947930290928	0.24832419392956348	0.0281458670218722	0.0593362026549983	0.1925892015185787	0.23122466696720165	0.09744183710327595	0.19708644715046214	0.24277772624015495	0.18422156557426894	0.05551562082962686	0.2378843385606678	0.18195894959474107	0.17757861257867313	0.22270795062387347	0.09548825847923671	0.13564181406911588	0.1899443752449832	0.24060280019450578	0.1077755511651008	0.08529597267944498	0.18605706854530682	0.24286896897861882	0.10365062118660141	0.15342254111764556	0.1346978905970683	0.1701446368833628	0.15195717686333682	0.22756984883298148	0.1482961738037745	0.0	0.24427252538986402	0.10489427568046074	0.17883085334732982	0.11575962802842973	0.2572215566858386	0.2365995459519238	0.17217992163570311	0.18677669549760867	0.20272946952430204	0.23265912231464483	0.09949807523230186	0.21914775571014533	0.2384220693590528	0.11887356482051266	0.1782398615409765	0.20809002677733393	0.06644730835721294	0.16984754492312448	0.19350247820976224	0.18781917292969488	0.16512439952495928	0.22177271607142224	0.15316755336548574	0.1775060063943967	0.17332021141986453	0.1797638115107002	0.18407046132372717	0.1787374387650589	0.2079608444748423	0.14900026576764003	0.16580903094101035	0.1544228310846152	0.19351054400637652	0.16276397591930758	0.201724107935465	0.18795411498886752	0.15672851953128786	0.1766311322344072	0.18387458081788513	0.1816759255008187	0.18448462199278706	0.21573416943039003	0.15606111705904147	0.1665759995407682	0.19881235586443793	0.15907238275608332	0.17215419250459746	0.19608198757324014	0.19011089980555138	0.22922337530631254	0.23531842498701236	0.1720294718324708	0.17857603291013882	0.17082744748545034	0.16621286370881405	0.22446044223059639	0.17961151707437728	0.1706809057180255	0.15667499469677332	0.2013767562854971	0.19313105710451767
2R.9.3	0.09994012343373555	0.2150509666537349	0.2030274921766839	0.10825459765484399	0.11671534973816054	0.1995121275173117	0.1920135680212711	0.10504422141910506	0.0742142500367676	0.11006708287674717	0.2109253579369927	0.21065397789640686	0.22171095528284304	0.13833064759726013	0.1978819100700261	0.18726718879226154	0.11710576351225706	0.09340083184359847	0.12326486344936995	0.13590893699635817	0.09865076089412181	0.17857029426166088	0.09991003943025027	0.08182258543381384	0.09924305197813779	0.22738047913949613	0.24297959786308432	0.20241355930226412	0.09436347762354114	0.27054161632175655	0.10010842464857753	0.10487885320985975	0.22479955871025625	0.2162631072497309	0.09392161839235931	0.1037202057480812	0.1743972778077009	0.11508707650999138	0.078157382865729	0.10385617752587914	0.21134264405456804	0.10302186087388164	0.10298522182572264	0.10170755086995475	0.12435095514688507	0.17799785875807325	0.14337244319516054	0.09438280910363082	0.12611997933375452	0.18811723460013674	0.21899289779336303	0.08788620509038723	0.10841954761426782	0.18726912766537832	0.1220754407925739	0.19760997380881018	0.1145157055658558	0.1617738822758278	0.12610736569050052	0.19963774937563344	0.24427252538986402	0.0	0.18574011899194603	0.0955099951310761	0.1902642399917711	0.1093907287687766	0.08168634070074492	0.09635164432720288	0.08639907820151647	0.07569271825796349	0.11490530521254082	0.17682282439186875	0.11066639526643447	0.10549368916106747	0.19784336688013235	0.13021055149210028	0.09819610890532103	0.21764096187554735	0.12380737271731095	0.13068817956876644	0.1887721001644234	0.15022005800348565	0.14443285119992685	0.1742050811611241	0.13571968450048158	0.15604010785128516	0.15636825047769728	0.11670932046378127	0.12453975187509977	0.1254931586077083	0.15890530588517246	0.14789582717724517	0.18162689790619624	0.13266593901888304	0.16004670673246724	0.2000912496422395	0.12246363603664626	0.14313569190146283	0.1194435570992941	0.12720031183851502	0.1437293418339885	0.1634356839146562	0.16754401829639215	0.15483839021503717	0.12511919434723862	0.11950974747574264	0.13511120925863954	0.16497530516155562	0.13371573440096143	0.17336604986452922	0.1641906466389473	0.17612916426004588	0.14687261876814509	0.14996659018170172	0.13869735559686835	0.1516657289459608	0.15390361873891673	0.14049549243580634	0.1401782176761236	0.13865323503553928	0.13007062563424218	0.13247206226546626
1R.8.2	0.17386228388874972	0.12369529856160141	0.1300536098095246	0.1566842078504139	0.1569921803682994	0.0623668575630859	0.05977181862360174	0.16204353033336608	0.1694742623894565	0.1792844888345748	0.10232805112732873	0.10150957088203572	0.08540076951022413	0.21176173333967083	0.09881223299230482	0.06579035328922221	0.16701647195757016	0.17421747831887927	0.16718457750659305	0.18024306963961995	0.2147725474115091	0.06411002471322487	0.1771548685842622	0.19460707252211018	0.15991668648761376	0.13759709028222375	0.08330762694107513	0.11376673157106015	0.1914837205564356	0.12904579980946904	0.180654468951919	0.19381254810571177	0.0925182964382983	0.10607830757143243	0.1713276813174296	0.20167023132719455	0.10426591848387419	0.19514124223136464	0.17166208194255786	0.15654954022752207	0.1199194283878151	0.18535112188108915	0.16921595439681864	0.1785444359014496	0.1790395733975799	0.04335684680809879	0.07375906668580486	0.17908109980508188	0.1834317401202258	0.07657423459133454	0.07613809978878427	0.15708413810477823	0.1959764155584654	0.10996563676226868	0.1478232439400751	0.11351269550422094	0.1680955271475913	0.18338927074260838	0.14479661699405294	0.10481899972505807	0.10489427568046074	0.18574011899194603	0.0	0.16522525532490934	0.08947880256113562	0.18557019840130223	0.17854135902466603	0.16360458440370032	0.16229569064592683	0.14761450080489882	0.20705595343619837	0.04459058638536347	0.1615760643062236	0.21036094513001358	0.05704927943699091	0.17915521075766225	0.19143018632016695	0.09589253705241989	0.17627324983846318	0.18791923605165056	0.17416608682452245	0.16384216256027448	0.24030707714871755	0.19598410570503472	0.18299459378916444	0.16179350862116285	0.2051319695399418	0.17293088096223938	0.17516795797282358	0.19868044989153472	0.15577511401849434	0.17652831379387973	0.19920610765873695	0.17501082640767177	0.19842238491902486	0.1699832997791362	0.17461303819888918	0.1648913547432192	0.17943302472709427	0.18791367214439936	0.2097369034606173	0.22600582118928572	0.1828568570108132	0.15271651212667972	0.14950605466162992	0.1817198007419541	0.18142080517190717	0.18924070748057978	0.18519972473516277	0.2181917029556942	0.21488545181530244	0.20912304479012006	0.18171922895321116	0.21170944533214242	0.17666526010101477	0.19685404300497944	0.21818946440372358	0.1877792479676639	0.19783575492375757	0.16626210053650572	0.20807388680934522	0.18537285995030894
2M.8.2	0.08782429097932379	0.16654848903534952	0.1764337719192754	0.0549160320839454	0.05094102143185894	0.17013976913058698	0.15545063193081676	0.09629909629733699	0.07895858893162849	0.12221189421207905	0.16259888150206459	0.16387923596910353	0.17822709572433243	0.1476277695466864	0.1477795770584331	0.18325228167869095	0.08168766996021237	0.048975614317947995	0.05574778232618073	0.16081940076804438	0.11311103052376505	0.15796323430219972	0.05510643882242817	0.10210777381232286	0.0840045438865655	0.1629838314672124	0.18683779970458045	0.18685997835144744	0.05589617007095958	0.22099463788264168	0.08926110540317905	0.10970102530152707	0.15904079378265368	0.17401629556841003	0.09100200920315345	0.09242330614307323	0.12668391662185963	0.059506969419823	0.10826080631302196	0.06036658022709358	0.15533440750546476	0.11503193448876545	0.09175423390300524	0.07585063900377298	0.09819118833849436	0.15037293842485	0.1465749573320983	0.05432118503309964	0.11631495809394546	0.16508379790297048	0.1873266309761205	0.05039120163537837	0.13685544231970403	0.15361821881724327	0.06356682651388318	0.1797826426029086	0.054261608350532155	0.11545866921566494	0.12592507320177124	0.18189157251183688	0.17883085334732982	0.0955099951310761	0.16522525532490934	0.0	0.1835883563709441	0.11282961439431877	0.07515615157185959	0.053208886919410524	0.0569148024437831	0.08692331135016859	0.09363373125933212	0.1573110453830368	0.10440006698788276	0.11777257339926665	0.18286115469309167	0.059910858705614405	0.056085083030014075	0.15889103363308593	0.06494732298685663	0.0973417620958609	0.18593834039227422	0.14258371426833708	0.11546445543453585	0.09683224500558506	0.08315221010299877	0.14055082227878532	0.13721664973731018	0.10628175210741565	0.09158013645277857	0.10062764891393873	0.13864540986643506	0.10088755816034534	0.12412654384593633	0.10775783054231024	0.09098935964300123	0.21850014492395634	0.09287816885977478	0.10024178585363809	0.09741247934338501	0.10676954795009452	0.10944203740507656	0.11786990789579259	0.1755911248115573	0.1321923880822959	0.13088682236649318	0.10483813636388493	0.11852529815244665	0.09602897241292029	0.0900698442987375	0.12178074316362938	0.1433072405168729	0.1499074958738351	0.12482334899218239	0.12112308422698796	0.09597502692676063	0.09097902815063562	0.11205407033136712	0.1111429269731628	0.10626914764050793	0.10644618248783413	0.11598245760064528	0.1051415594272545
1R.6.4	0.18067795173341242	0.15343092228676405	0.07339983792390567	0.17972736402127892	0.17987443280752405	0.10874762243329138	0.0931625749349552	0.1818868932551559	0.18913343116533707	0.18177465246446856	0.10115379344217304	0.08479626120547926	0.07756361087737215	0.1952436767003007	0.14757351512403652	0.0947999331449822	0.1609339648767716	0.18793860095988502	0.17943760774816758	0.16871062371525525	0.2007201503540354	0.09050884113249583	0.21187701557341437	0.222653404631246	0.19226089994822074	0.12518496747894756	0.1349637706216989	0.0817436959929947	0.20849727458955192	0.1244829787270453	0.1774214430495272	0.21621457363414617	0.11661791476147035	0.08657940605299981	0.19005904669314178	0.19765670218923428	0.08607261498887123	0.20171712696134586	0.1931214907516485	0.1897620867829082	0.12011696277001992	0.2165438753872082	0.21254915463742496	0.20765691733410763	0.209549686119432	0.06809336778933324	0.09636682885340235	0.20153866876272475	0.1733874687681442	0.08791726391628711	0.08236538928342474	0.1746204422752515	0.2094612128805904	0.13056083374371896	0.16258591475865664	0.07624104316751958	0.18571713627194156	0.22098089266285978	0.18210176782291398	0.07689739725329424	0.11575962802842973	0.1902642399917711	0.08947880256113562	0.1835883563709441	0.0	0.2088510742486381	0.18710138680068553	0.1741813923744636	0.18990275515447708	0.1582486755648901	0.19853644285602132	0.06907458143830723	0.1637800849951512	0.2128941548361142	0.09626667655763863	0.20369842251218834	0.18708896955732066	0.12273783307794042	0.19777071256007614	0.19624948861688837	0.17928334119355627	0.1500430089256907	0.21263851757434826	0.1987284036419134	0.18796312008597774	0.15607281604099132	0.19608415923831185	0.1815078081787734	0.16671681353904755	0.1847900814365117	0.1482754438814776	0.18800420842499108	0.1976647882034005	0.1864577540367379	0.20359865199331478	0.16557364175565	0.17808128091080289	0.16826970677092873	0.17028720966824568	0.18447264081861545	0.19830739616708998	0.2169558678921678	0.19387279360208115	0.14600290098096075	0.14132363155800085	0.18776423484273744	0.1821128559345225	0.2006972874376898	0.19537757093136351	0.204321939218234	0.20566534049379154	0.21881277089467893	0.15840580970603585	0.22205621884730142	0.18555055597908998	0.20467896502156205	0.22551828909269028	0.18904493214306736	0.21857900834384045	0.17579510932864653	0.17646889747454264	0.18934190281898364
1R.7.3	0.11825138098242088	0.22550045746815772	0.22392524822072846	0.10170958864920292	0.1309405777532316	0.21455983938137976	0.21528997118358387	0.10473374103046167	0.07171102987602329	0.11989166833975887	0.22695164979097396	0.23322522780288477	0.24316301634077725	0.13694686142204357	0.20298435122540354	0.19841489547127636	0.11920909673718662	0.12576721775951813	0.1359266634908425	0.19195357449319883	0.11780259822973739	0.17439507628363327	0.12734010175448446	0.10248504796160117	0.08496507538103339	0.24077591246972355	0.24886053012945747	0.22695766253856392	0.1297859708266479	0.2674903263742504	0.10550992335594019	0.13487621744768802	0.23241382278949196	0.23065147945306105	0.1485837926535497	0.11102534038229636	0.19490432405314223	0.14836650943257917	0.06449504952904712	0.12064950548606804	0.2273689668228927	0.0986922957631027	0.13177355680688352	0.13984450531743473	0.10485529497136956	0.19980167027622134	0.1522510463114517	0.12388289070022969	0.11268112130609907	0.20687107975119917	0.2357727945231685	0.11813431517149112	0.14940201714235063	0.22655788797685858	0.127975508709481	0.2121835440949859	0.11864424639174796	0.16666100627987007	0.10178316862783	0.21210706479671312	0.2572215566858386	0.1093907287687766	0.18557019840130223	0.11282961439431877	0.2088510742486381	0.0	0.09548411842460709	0.12498497897897394	0.11419516644461768	0.08591351808439456	0.14032624269162625	0.20090609903087359	0.07695170875298109	0.14090298421083972	0.2143368619938635	0.131996497638943	0.1318040064690722	0.23060492494742652	0.1304061439459295	0.1494501158591882	0.1934960973035728	0.17564964028637725	0.17180602881729204	0.17707893911766268	0.15285185355813782	0.16092967928998123	0.15882288363203978	0.1655619093289555	0.14641783206450112	0.15322747725355748	0.18001134581588327	0.1723439187513357	0.18658462905445378	0.14938731381767484	0.16827952283912684	0.2202904554999889	0.1419426092203925	0.16235768477618093	0.13724426145006557	0.15095058743823492	0.16266234883367908	0.1754537394008162	0.1855584119278918	0.1614377549665256	0.15184127460545216	0.14272263227722432	0.17931214946735852	0.17671588715052183	0.14376661883490938	0.20593170021984453	0.17374059682801096	0.1918268836577618	0.17179361514432195	0.18201746502414576	0.14606211109747233	0.16913482983118341	0.1636921095873355	0.17607239609979786	0.16691950175055778	0.16213287568385948	0.1672846426141124	0.14651293289308137
2R.10.4	0.08431019674947057	0.1982345058691432	0.2029164312337033	0.09856762168028856	0.10882326284476872	0.19748204178772238	0.19613421467737124	0.0743820987160516	0.06194143585783666	0.09265389431784686	0.20698874241749657	0.20387822714246864	0.2158625505602748	0.13102248663469088	0.19034923968496162	0.18388806448043568	0.11681346342047119	0.06491958075676416	0.10767966262612522	0.14014172226785113	0.09723185843111344	0.17210604602327415	0.09805102290666137	0.07316401356661485	0.09437519377844687	0.21939180133421896	0.21870996533111517	0.2062873174776325	0.07184458401823439	0.26811831274498527	0.087941652923328	0.10163508480337967	0.2171736197655026	0.216606474392047	0.0954639239797421	0.08028344776982275	0.1719862501601513	0.07491477291316327	0.09828070395150366	0.08450200918598719	0.20777560262078676	0.09403365300592476	0.10947708062133951	0.10010884154784577	0.10355100958178204	0.17686616357206877	0.1548698927662487	0.08574322353269132	0.10140390219815187	0.18809436826680306	0.21026985672112794	0.06244948403225504	0.09990097459349756	0.20013593485887118	0.11217110580421201	0.19040110089980025	0.08663612352943505	0.14325370182835748	0.10366327567025993	0.18465295750194358	0.2365995459519238	0.08168634070074492	0.17854135902466603	0.07515615157185959	0.18710138680068553	0.09548411842460709	0.0	0.08797215986257131	0.07043429027410972	0.0925813317117665	0.087912033775562	0.17874417986426464	0.08880877493874413	0.1062338665313809	0.18179827482975694	0.10353171589880608	0.07167559033229687	0.19623608505410908	0.10849369639637188	0.10830959690079545	0.16733299540084084	0.16553862377224948	0.14200464001240676	0.13879707643982994	0.09281977247791189	0.12687163286737727	0.1361621988065121	0.12962293490798496	0.11214490361422275	0.12079436722333879	0.14921251746979272	0.1415705806893969	0.15225927339281667	0.11837418994643627	0.11812201409326925	0.1743931830032956	0.1190992988383192	0.11004212267507839	0.09911626637642987	0.12884314095879731	0.13243227849903652	0.13673701217456669	0.14296998112270398	0.12947588601668852	0.13381279017335435	0.10579043952107552	0.1577578523809055	0.11604666988662754	0.08138832544237326	0.165275656415326	0.15247066326690747	0.15290660970377712	0.15572254493928037	0.148920194183567	0.09681504210695971	0.11976532369363764	0.13194109101878485	0.13487646819296656	0.11940488632664356	0.11887125917904227	0.14723858200747833	0.08940253548196335
