2M.10.2	2M.10.4	2M.6.1	2M.9.2	2R.10.4	2R.6.1	2M.7.2	1R.8.2	1R.8.3	2M.10.3	1M.6.4	1M.9.3	2R.9.2	2R.9.4	2M.7.3	2R.7.1	2R.10.1	2M.6.4	1R.6.2	2R.8.3	2R.10.3	2R.6.4	2R.9.1	1M.9.2	2R.10.2	2R.7.2	1R.6.4	1M.7.1	2R.8.2	2M.7.1	1R.10.1	2M.8.4	2M.10.1	2M.9.4	1R.9.1	1M.7.2	1R.7.4	1R.7.1	2R.9.3	1R.7.2	2M.9.3	2R.6.2	2R.8.1	1M.7.3	1M.8.1	1M.8.2	2M.8.2	1R.10.4	1R.9.3	2M.8.3	2R.7.3	2R.7.4	2M.6.2	1M.10.4	2M.8.1	1M.9.4	2R.8.4	1R.10.2	2M.9.1	1R.8.4	1R.10.3	1M.6.3	1R.9.2	1M.10.1	1R.8.1	2R.6.3	1R.6.1	2M.6.3	1M.8.4	1R.7.3	1R.9.4	1M.10.2	1R.6.3	1M.6.2	1M.6.1	1M.10.3	1M.9.1	1M.8.3	1M.7.4	3M.10.1	3R.10.4	3M.8.3	3R.6.3	3R.7.4	3R.9.3	3R.7.1	3R.6.1	3R.10.2	3R.9.4	Input2	3M.7.3	3R.8.2	3R.10.1	3M.6.2	3R.7.2	3R.9.1	3R.8.3	3M.8.2	3M.9.2	3M.7.4	3R.10.3	3M.7.1	3R.7.3	3R.9.2	3M.10.3	3R.6.4	3M.10.4	3M.9.4	3R.6.2	3M.6.1	3M.6.4	Input1	3M.10.2	3M.8.4	3R.8.1	3R.8.4	3M.9.3	3M.9.1	3M.8.1	3M.7.2	Input3
1M.9.4	0.13418968591206576	0.1586158706943132	0.1611811129042113	0.1413024834838565	0.21085642293502235	0.23548698237366003	0.17702548194355117	0.1804784501361253	0.18474166008685353	0.1735796007635229	0.09688167920439893	0.11601697919524535	0.21999936767235095	0.21850897029603697	0.1741578451806348	0.2366381571630651	0.24966928445516362	0.15644050672915413	0.18057609257076135	0.21357365467009728	0.23943487025790525	0.2432686121784982	0.22542241000023538	0.14282240071968144	0.21219062667610397	0.24732222763503026	0.17703335233681677	0.18701859773860222	0.2362889712142345	0.18414723069449196	0.185077620801793	0.13792356726536315	0.1414784638174553	0.16581207526423428	0.16682018327825685	0.17359022843176725	0.25707083358258054	0.21518209246433356	0.20595465901763801	0.22795636278623382	0.15069008114707802	0.22267796712417048	0.22561797680514534	0.1709954241691338	0.1276042899091583	0.13487495667292743	0.15705036085586174	0.16560460361029603	0.1776995429197823	0.15738765140425148	0.23151722766606564	0.20894554190947126	0.14088877761009583	0.13657237125140767	0.15487759000412724	0.0	0.22576493488378138	0.187711678638993	0.16201892194295126	0.17752812047859942	0.1611981409262555	0.11268567202423091	0.17907464185173144	0.11178448178909114	0.19178312433880734	0.23983286380573463	0.19863544381646037	0.15393999742196596	0.18835135927332727	0.2314663704233192	0.18447925199935322	0.12952282845052468	0.16730093841304347	0.14768192073216008	0.10268296752060595	0.10960651004808308	0.1851018052390233	0.18601371864133395	0.1459649535546376	0.10598510252504072	0.22772080347460857	0.156031157525876	0.21309158724135024	0.23765319723401268	0.20410657448848166	0.22806323337830497	0.21677726384267043	0.20858307663883838	0.22160988851332053	0.3642276021643034	0.1356383408246318	0.20393331710777113	0.1846193517389375	0.10853795532923476	0.23625657048044887	0.20488830802318753	0.21531051775410356	0.11953172554192686	0.11337823717103146	0.13791166076819783	0.21758897472140018	0.1436899140154984	0.20551385661660526	0.2071911296672363	0.10970981717820014	0.21106398642117338	0.13844250100357264	0.13550354919105262	0.2134153850322849	0.14480946021388297	0.13005865914213	0.3468153052903907	0.12825280384472923	0.14232191971731817	0.2138633641446645	0.21643210570245544	0.1283828932443416	0.13954125990496186	0.13692765118465658	0.15728959513553908	0.36650575763697646
2R.8.4	0.14055304928728593	0.12853608410477754	0.12206772461807881	0.1250028513671898	0.10440821697492508	0.0922160056553094	0.17290275994169418	0.11797927547393311	0.1498947551112739	0.12488486720475686	0.20570037912039435	0.21789353128938466	0.08232811301184281	0.08175137710786808	0.1319405781300702	0.13053654270488504	0.10715487506505228	0.14763795487340284	0.1262408751694428	0.08995300379230034	0.09646821689984779	0.10076207285817931	0.09764646747193102	0.20845772084652361	0.09817978367657373	0.12436975285596272	0.14578641081758098	0.17492664259325102	0.10385330777532212	0.15342034378766245	0.1662677671428038	0.14448712330690194	0.14810375177842267	0.11142427646608762	0.13933127763107497	0.18212054073433984	0.14956706128346223	0.13141301213282505	0.08712562883505143	0.1229115626899141	0.1433172633889926	0.09579792531242953	0.10628497959170487	0.18325351378812837	0.22508189443187865	0.2046927788490401	0.11516279401363524	0.14847501673288555	0.1461722223108052	0.13425518906078546	0.14057989132764442	0.12584932418685482	0.14154019700574827	0.21312763931292264	0.16342496447357516	0.22576493488378138	0.0	0.14084097717818944	0.12946231058956204	0.13398570195895113	0.15120794998791684	0.20144068344115784	0.14708099176072642	0.19229035174581305	0.13099476957752293	0.1043333705994948	0.132529072561521	0.12933506649584894	0.27673072961855594	0.13541129753340705	0.145722123336592	0.25498823304636425	0.14921094070740348	0.18269235687185253	0.20739306711188393	0.18666980367839775	0.2507204129716942	0.29054623416250563	0.18745137354181857	0.17369442561324447	0.12440479970166467	0.1829863530036952	0.11399424371417041	0.17246123617253153	0.12202163239254896	0.16195415437451752	0.10450744754372746	0.10609796651716556	0.10644888540025745	0.26518277707756455	0.20657608105072256	0.11296941428308174	0.11356407989527527	0.21509736068238983	0.1805729790153571	0.120305709484368	0.11132471256065797	0.21199875354811826	0.19904887724265258	0.21294645339851478	0.11331538234634811	0.17661571896626474	0.17656591233193805	0.11416861213709155	0.19838890127965178	0.10506706638859369	0.15579601083463254	0.19415328639215734	0.11982815773313829	0.20690762687836692	0.2058868976004837	0.26377495825735553	0.17498207184301454	0.19669384275518045	0.12532412238093524	0.121128891906095	0.18135738371492272	0.21922892074119235	0.22511862958929565	0.1837289738586725	0.2734996809715369
1R.10.2	0.13683734115476076	0.15691883290898834	0.1688180159929933	0.1564102428128347	0.1098622607628323	0.13070389167405186	0.19775308414129597	0.12505201913917413	0.11669444580910396	0.16930409975724733	0.18579594071453856	0.18694765156292006	0.12867794895906892	0.1339505998468799	0.18517664199480613	0.15124085272531151	0.1695812629916237	0.17039048337056714	0.09125024097669503	0.14468642862332368	0.1458320198801945	0.1359178016471654	0.12883558729619424	0.16214230944193228	0.11352154330978455	0.17178578443728623	0.09228237802640868	0.2097168523168923	0.14876975909901397	0.1821623939551096	0.09560419985717816	0.1813738089597509	0.16899601694715155	0.1622763189729743	0.09641634239704851	0.20146315357471592	0.16918446376411025	0.1391154747942305	0.1305128743375237	0.17046864859839572	0.17096681981038447	0.12182714793686433	0.14744631615104292	0.20430608401098035	0.20438438309956666	0.20922424782975602	0.1724133804743171	0.10268241983603839	0.10064843888019057	0.16196464557744497	0.1647187711507055	0.15552880532313215	0.151403535993332	0.1951832685718206	0.19404337467972907	0.187711678638993	0.14084097717818944	0.0	0.1682865158871605	0.1316561261488202	0.0856390716304073	0.17156536225257196	0.12116913562255674	0.15807275593969208	0.09520092511963994	0.13568969933877845	0.09930472569019069	0.16810742478517107	0.2632137309826837	0.16298512225280204	0.09729185586235692	0.22193696779557728	0.08832432259579177	0.19430956080077358	0.16792787434185885	0.15883310120139432	0.20794570607660923	0.2890893288933196	0.19871293022803752	0.17060313180005746	0.13340811893281299	0.18183133379092797	0.11591881815127772	0.16590593203732565	0.12688030581209425	0.16287453748299274	0.10661011171548909	0.12010217645404891	0.12263916604786756	0.30889143850783435	0.19297092760928325	0.11213365345705684	0.12281188939264542	0.21931368293489298	0.16828342969889815	0.12324233820399073	0.13319791731965125	0.2118396946094651	0.19292154081771454	0.1847836030260502	0.12452537332923781	0.1797694588065844	0.17069039524457405	0.131919207526514	0.19808798232377164	0.1137071375138352	0.14790247436402057	0.18358126563212293	0.11635844149261998	0.2188109304985056	0.19716968641898494	0.28923819284131075	0.18444388488891966	0.196326967928787	0.12304166836099055	0.13648948363376548	0.17579181289914272	0.21323666715490305	0.2167916763046464	0.18155674789188195	0.31311177251647176
2M.9.1	0.09208893682200484	0.08509124174447669	0.08010619522150887	0.07940613432824202	0.13597165481430545	0.14290350915714117	0.12494276296782189	0.16155452396230363	0.19063135499795264	0.08212686976424399	0.14366863699928165	0.16799093318374614	0.1273231797111547	0.11820582418180005	0.11569425329157684	0.17370630192290135	0.14526571425272253	0.09798385552987691	0.16394812766825242	0.14620721665965106	0.15101797860597901	0.1529690459201194	0.13174518610330838	0.16732975175218548	0.1303294214102043	0.16258619968564716	0.1773395387550335	0.1465121930955183	0.15381003440257357	0.12293661742848795	0.1956400817499267	0.11241017367490598	0.08418328572041016	0.07960843562460629	0.16883937183669487	0.14410336263077622	0.19509808500980313	0.14751517627818012	0.1245944071598279	0.16336961198169608	0.09892820309708748	0.13292746076450776	0.14055892204568116	0.15879275945552976	0.1753848783289736	0.15289181443384037	0.10769292018184483	0.17867299164851352	0.17187762948880236	0.10640411129052973	0.15443584397777835	0.15430798579359614	0.08663080326037284	0.1780928357144616	0.11816169561879915	0.16201892194295126	0.12946231058956204	0.1682865158871605	0.0	0.16053474408697702	0.1686060894680529	0.16309404963191607	0.16606077055151014	0.15474761850408014	0.1604011012385401	0.14587514016928038	0.16447134140723302	0.09308798329616348	0.24446450197655553	0.16630401576062387	0.16483599479044697	0.21102854505045804	0.1620733774862448	0.1419409770686583	0.16021981188021875	0.1418378422658666	0.20209241529383928	0.2504736908822051	0.15401594761577864	0.13122392668045182	0.1539518189084411	0.16221399845921933	0.15180211685638373	0.1978700225208911	0.1568454527007967	0.1996931882670035	0.15990410844391906	0.15544351553982824	0.15240497103232845	0.27241146472260286	0.17183916851136696	0.16646618374413708	0.1488640304887671	0.15428864315226787	0.20223873615114923	0.14727751540666498	0.1616140154332016	0.1689800399108336	0.1531687072175525	0.16970315986707232	0.15701536196286828	0.15386992154876403	0.18778605431466305	0.159840413014975	0.13565117223165882	0.1519347991129244	0.12261647120872704	0.1415779150899657	0.15678976080227341	0.14889663596605782	0.16827487322444112	0.26756560365021026	0.12226067720721193	0.17288266758828932	0.16853605032141156	0.16781394351200005	0.11759682225070756	0.16488899871286639	0.20554874288773817	0.15948058084027314	0.2778127832112809
1R.8.4	0.14753472280597804	0.15391648426661136	0.1564907700140716	0.13932198645514213	0.1382645700371771	0.14875495541807643	0.19367258687618324	0.09163851247616414	0.10628368790827622	0.1665509651646005	0.162284368829335	0.16233478847125057	0.12473692008695826	0.1261534529724346	0.1738440222813771	0.1616555663744414	0.15354736080084758	0.17089911326036886	0.10607377033408943	0.1360919024411894	0.15210221837562066	0.14747967142681875	0.14256321773561056	0.15616166216288438	0.13848504225360525	0.16879958227648756	0.1129236081189327	0.20246010305326487	0.15046804087296817	0.1824327068216686	0.12720027293327077	0.16629579328968408	0.15975481587909748	0.15301383079678535	0.09792707538852077	0.19635235682881055	0.18682785761607387	0.14577638437255744	0.1295863128185828	0.1555512546449005	0.17195210100869243	0.12676297420807944	0.14598843992550825	0.19439915559724077	0.20306718952168248	0.19114917967433043	0.15985163058132923	0.10364703278960145	0.1131508324456051	0.16800774933481394	0.16892770198432555	0.16152216805252723	0.15197937061054934	0.17898783323781098	0.1838838568451369	0.17752812047859942	0.13398570195895113	0.1316561261488202	0.16053474408697702	0.0	0.10094236591279505	0.17215750747491046	0.09743585209440059	0.15917083082464567	0.09284078059288603	0.15823044325128172	0.1065764116559901	0.16655999463882928	0.23303900012813375	0.1666289426533726	0.11966394585794377	0.20231651199073453	0.11882318106090732	0.18256387741723684	0.1588710902002879	0.15993878954672164	0.21591853743415051	0.2560046859667925	0.19209282163822236	0.16441779831095682	0.127781151040811	0.17590049298791607	0.11647558088935364	0.1519147039174721	0.12010103620845788	0.14554167272678073	0.11455194761947811	0.10759580737728802	0.1145223070842562	0.31390313338393744	0.16684714480220098	0.09455515355211043	0.08641780995981907	0.18222971645916472	0.1476488773863921	0.10624439088422463	0.09696934020028512	0.19410798419098493	0.18819935095920426	0.15640364084661465	0.10680515233773173	0.13888192568732025	0.1548045655801381	0.11445533690071662	0.18025186413550628	0.10109893430579654	0.12250297336253753	0.18272575947210654	0.11389232094598976	0.19939176513303578	0.172367184104052	0.28450920646892364	0.16627601977446377	0.1783090099728716	0.09788900715179354	0.12270253224782314	0.14399250331872837	0.1839270266181754	0.19995531703354916	0.15049225583709636	0.30257864645473526
1R.10.3	0.1372819394193194	0.15716593322280853	0.17625629098611142	0.15489335863853085	0.11626246554302473	0.14848303532913615	0.20492075900186632	0.11127787587617312	0.10983005969431522	0.16297606020947894	0.179118742316392	0.1602871926326782	0.1361645436709757	0.13117160977028966	0.18539100016707405	0.16465729837704618	0.16727743895553335	0.16671052219896512	0.0913855877832137	0.1394982950393351	0.13651536986156962	0.1485806299406033	0.13056686011418506	0.1648203814667052	0.13489327393646888	0.16848371772901946	0.08643626465202371	0.214323917032638	0.14740709718730782	0.19234801681051433	0.10251497534007777	0.1698020350188453	0.16404804621023766	0.16535692039588612	0.07911887555154377	0.20076775031795174	0.19829050025919434	0.1504359857522557	0.12087321810693845	0.16286919208206668	0.17824223966468156	0.14206538832668755	0.1411180785008177	0.20638543513512883	0.18943584347219342	0.20452191609003875	0.1618736132774376	0.08797007213229091	0.09291698828973323	0.17173912821372667	0.18499781807053722	0.15698366893100393	0.1608369528161175	0.17312302218734194	0.2007469873444729	0.1611981409262555	0.15120794998791684	0.0856390716304073	0.1686060894680529	0.10094236591279505	0.0	0.16541297794454388	0.09842954356506656	0.14073958445970394	0.10205284514142564	0.14408983301013312	0.09973763123706707	0.17983212929552173	0.27073694780827934	0.1681774809946556	0.10007715602358153	0.19444089606790635	0.11533019034659286	0.19014795624080097	0.14657161598331925	0.14883396792866432	0.20702591494163372	0.2803281447280957	0.19983990533951806	0.1703540421795261	0.13301918872542545	0.17601983541294422	0.10830428435268327	0.16866119899777116	0.11985950571775074	0.15870535175837022	0.11400778750961506	0.10958723868473327	0.12381118052987367	0.3225736613929802	0.1864563448486514	0.09921096189199373	0.09656274442894154	0.19349385628899946	0.17253407717828173	0.11940879262980204	0.12435742458180929	0.20245365130742202	0.18730168174350004	0.16279062879179781	0.11836779098052802	0.16597101156927532	0.166853175547586	0.12060365107606179	0.18203157768222655	0.10345309173699187	0.13909526068813122	0.1775418122320866	0.11919796085154347	0.21296787478867454	0.18021713315318735	0.3020468258221005	0.18425721732381511	0.19618384798143734	0.10336506014273808	0.12825220883110586	0.16289718844189832	0.18586455552677061	0.20667088445464266	0.17097749175621957	0.32388096107469805
1M.6.3	0.10732681712899754	0.1352350168084279	0.13919665157566777	0.12237804657664364	0.1900212015788561	0.22060245342019116	0.1556536185764092	0.1729842125600993	0.18955078561265548	0.1563289750187299	0.08553787207557421	0.11776945942970383	0.19823576937432968	0.1981470772520332	0.16749732167213863	0.22135765133628243	0.23184511242733688	0.1563072549433407	0.18021701057709613	0.19770399019246365	0.21410527997489326	0.21465897646449256	0.20549689064555965	0.12904809051546487	0.1884203379384844	0.23757507294318572	0.1703117649534913	0.16219197267543767	0.2058268498433008	0.15710369222892184	0.17466167162614257	0.1431574273056536	0.13151259177335478	0.1412143349158953	0.16710810077944255	0.16237035977310585	0.23132942843933685	0.19746582395962875	0.19241375938962768	0.23514313959956754	0.13517084354552444	0.2014708713198774	0.213037665296535	0.15584670266079184	0.1474872880624465	0.11868637518320536	0.14122318507029108	0.1685785268594621	0.16792292199239048	0.15338476483916424	0.226229397158384	0.20346236427184158	0.12338806233523308	0.1291093618547501	0.16214368069828525	0.11268567202423091	0.20144068344115784	0.17156536225257196	0.16309404963191607	0.17215750747491046	0.16541297794454388	0.0	0.1736391867805596	0.10257959350890661	0.1913285363269374	0.21967484036385881	0.19594321135808385	0.14646015683238117	0.1858794422060395	0.22669523052491175	0.1541454764268403	0.1257014206342769	0.17075891415918337	0.09287641780142512	0.1092227959374917	0.09157213046421275	0.1373524284872603	0.18882166444638662	0.1542476090460576	0.10515545074127013	0.21577358899813995	0.14581631877311918	0.2130395643339786	0.23253676410374335	0.19276939820680652	0.2234034641981164	0.20519684457549495	0.20136870466265913	0.2068631666762486	0.35498211536761876	0.13389485260448003	0.19991132413545346	0.177299366866209	0.11674494181614171	0.23304963900764683	0.19736646726024085	0.20564461169285927	0.13248340054111082	0.09513870049324528	0.13168571617231545	0.20609875666445376	0.15068569996049927	0.2081818105099707	0.1983086199135602	0.12181912243212965	0.20210286481342987	0.11904563886456707	0.13521761105076047	0.20717087036538334	0.12914689944393917	0.11837552148117977	0.3427164690648899	0.11900252757860917	0.11881824755275222	0.21089639745936858	0.2042703647025365	0.12153534841297833	0.12591113584696706	0.16515840437612084	0.15278834261064597	0.3556531463798378
1R.9.2	0.14786870486491968	0.13813747863334638	0.14836577163728126	0.15306046484244762	0.13078099189329942	0.14047874741976932	0.21115060117559745	0.10519478732156735	0.14077366267407954	0.15926000698495876	0.16460536925818614	0.16289848845626848	0.13648692585600203	0.12470465537265854	0.181310561909729	0.16316373630429254	0.14570638891888754	0.17570634766192803	0.09392792523441566	0.1596105363536704	0.16968464376547113	0.14166985408475052	0.1387620348282306	0.1585688514060711	0.13615082600842132	0.16224555828891962	0.09309742468270203	0.20166127721911953	0.1572868441707555	0.17812600888639732	0.13507026403687408	0.1721678721506893	0.15580186719887065	0.16309470596999712	0.0777216517569378	0.19906158257383072	0.17656108333921272	0.15488457403018474	0.12390030119152601	0.1590803627296723	0.16307315126944427	0.12836770953040239	0.1559096241134054	0.2184073080873133	0.19524175695557022	0.205954157365829	0.167938844953458	0.09791827756156385	0.08451172682100848	0.1652564586926724	0.17316227166948295	0.16184486907594767	0.1545360307297019	0.16897770664267753	0.2038017334278889	0.17907464185173144	0.14708099176072642	0.12116913562255674	0.16606077055151014	0.09743585209440059	0.09842954356506656	0.1736391867805596	0.0	0.16615242169236538	0.10713753167596758	0.14355406235924442	0.0863638423014203	0.16259227456220413	0.26422495982388766	0.17250777024012973	0.09623769963674195	0.2285972110661913	0.11835690810304007	0.1934403950178527	0.1570419697258492	0.17162962419684868	0.22590141578757517	0.28952261644609345	0.20690649331549443	0.1719349889753785	0.11128321166394206	0.18330750271428983	0.11034577167618079	0.147246145912314	0.09747202916788718	0.14029072439191392	0.10344588203067094	0.10132813302366776	0.0957952294918141	0.28958761877525896	0.17721247227562467	0.1101644417866703	0.07735676756467247	0.20197566294676178	0.15211090058365462	0.10040241334197582	0.1098046592646749	0.19213261554391417	0.18795436383158043	0.16162648670558685	0.09968510930136346	0.1450377747659779	0.16647212640254094	0.1023514460227919	0.17375636867376554	0.0904610986063976	0.12528948428883716	0.18805638751740866	0.10767685917354898	0.20303460940358173	0.1804185865607677	0.2547758695498312	0.16161976954928495	0.19282374511132394	0.12074025212453492	0.10760094075496121	0.14113705594758436	0.19449357506216122	0.22181075760108895	0.16266303226094986	0.27949510559120827
1M.10.1	0.12781679307973337	0.14040073301959033	0.15137033293179272	0.1351099949808874	0.18952448004432032	0.20961510452976964	0.15818284394765594	0.17296251596791715	0.17105129304707167	0.1558025225406199	0.1117610637892533	0.09455497383487876	0.19713094736642028	0.18800857276674698	0.17191581736318792	0.20724624175337591	0.2228676108476109	0.15324933527069257	0.16403859947072982	0.18221241295723545	0.18902674075556997	0.2123756106470703	0.1937507414441581	0.12991132246088966	0.1912776004148765	0.22155603945022542	0.1678967324070471	0.1673085037686207	0.19233506214486046	0.15999032777801178	0.16313230583458402	0.1389375183974468	0.13233998247818962	0.14005549841938156	0.14618199055147135	0.15425511400024122	0.21672773709396836	0.1996706327399194	0.18664026060853384	0.21115436002287744	0.1450130327682513	0.1965816235537333	0.19670870451985306	0.15949651865808617	0.13826374516332224	0.11521199559369938	0.13077401333291785	0.15742056330843776	0.16090490369074928	0.15236463555042382	0.22799606617061338	0.19060610096106223	0.12341142745145024	0.13439146714345404	0.16490630356807753	0.11178448178909114	0.19229035174581305	0.15807275593969208	0.15474761850408014	0.15917083082464567	0.14073958445970394	0.10257959350890661	0.16615242169236538	0.0	0.17278036359512797	0.21584160778158648	0.18510310493498194	0.1565142323240897	0.198206478100044	0.21383699401838355	0.1437611188289083	0.13647804501793517	0.15872825604939306	0.12048303749672501	0.1137126180454876	0.1006932823741788	0.15509740913791678	0.20269975977845217	0.14736480233768987	0.10700076431771309	0.22037425901719881	0.15564849146361173	0.20569417992833855	0.22042985310737193	0.19730870308958998	0.21859267855072817	0.20472256482156795	0.19222465875464195	0.1983869862457869	0.33857110272986474	0.143244810641974	0.19277218461162857	0.1694133254867642	0.14299922077610308	0.22664549987284507	0.1924445461150969	0.2085335951305185	0.1616669676580124	0.1199747147363522	0.14159486033751567	0.21151210768254067	0.15863759691624155	0.20909861056759885	0.1943843539711476	0.14276408573487587	0.19713829889685772	0.13271166003750853	0.14834754789115048	0.20737598884729608	0.15380253686332157	0.13078840059693175	0.3309073432390294	0.1443580381676516	0.13457949908400021	0.1977885665496279	0.20474980521619693	0.1254705908125546	0.15676082296931293	0.15874904198213663	0.1597296367404854	0.3500416634592983
1R.8.1	0.15924008159923111	0.147500849159002	0.16186617833414696	0.1555117436025276	0.12614698306535407	0.1290757899467815	0.211728719177343	0.09253160360152438	0.10185896775658851	0.1635516837206119	0.1982393095335095	0.18970773179110825	0.12119841593769648	0.12133370072508368	0.18058291989733963	0.13989311790285716	0.15354613752095522	0.17456922774334255	0.08861108888878651	0.10956447995005543	0.14744608394487813	0.1394757594137559	0.12985593125631273	0.17506869595603822	0.1399362238641764	0.1469718124529904	0.09945253706451443	0.20779988046023698	0.12858402388168022	0.1764915092534605	0.14248693988531166	0.16994914879698916	0.17879562493706008	0.14872777235793366	0.0953752766960042	0.19431084636222457	0.14679382005542824	0.14782041780541533	0.12754240505030834	0.14572854409317354	0.1607415784894546	0.12193079507007346	0.1259749937008796	0.20144365089540536	0.18156815384122907	0.21762850281564042	0.1463269958447711	0.11062841609157222	0.1056603765360635	0.15498431210915636	0.16311088349315692	0.13659371404517096	0.14682912385891347	0.1941446730296472	0.1784246247914437	0.19178312433880734	0.13099476957752293	0.09520092511963994	0.1604011012385401	0.09284078059288603	0.10205284514142564	0.1913285363269374	0.10713753167596758	0.17278036359512797	0.0	0.125548764019044	0.0852202406627739	0.165220753661636	0.24902310429933724	0.14840637545674737	0.10243643189783767	0.21921693552978969	0.1132791573275624	0.1870806144465775	0.16808195409126653	0.17283111647646138	0.23660535757526172	0.2892241397592883	0.20548821843035814	0.17877543014970607	0.12884521596006993	0.18878490543713855	0.11250325778408007	0.14960641938785146	0.1268683458469651	0.140990274804303	0.11364036383503087	0.10199351349354538	0.11507262316058794	0.29757189896599806	0.1977778913786837	0.09825517472982268	0.09944648468492671	0.20806881635723895	0.15393045910020187	0.1134975195310591	0.1164635824692154	0.2060815957202181	0.20949735420357438	0.1781591196187577	0.11162871718098377	0.16177832488577173	0.16132160914962465	0.11885997288916163	0.19998698077211483	0.10826213100632091	0.13918698835782314	0.19116582056817152	0.11090536253414089	0.22197814134689042	0.17929057376633648	0.2769977222675136	0.1837161018648921	0.18402449858764494	0.12468939977458364	0.1178556296457582	0.16543205877923295	0.19195064760967262	0.22349292489474856	0.17710862957849596	0.29549464686157756
2R.6.3	0.15063778276328646	0.13575233370473896	0.15159141634170686	0.155675860170118	0.0779947167406452	0.06337854106207144	0.2101513115935001	0.14767681576087047	0.17289467425928842	0.12630374473833897	0.2315227531059069	0.23052863497222545	0.09663097597063464	0.08747107993468586	0.1609524234148254	0.1080181189384335	0.08843625662951858	0.1466758040968981	0.13322343152677474	0.10392587532561767	0.09862300296991203	0.07822157790865573	0.08815597878807206	0.23116959435797005	0.0879157014503748	0.09883304639937009	0.13027410853197827	0.2032009428882937	0.1097517079647221	0.17438039645888206	0.19391667504994037	0.1605605860593939	0.1585180562179683	0.13738789237074492	0.14123292663266354	0.19612237870054222	0.13397065408195374	0.11939864428942361	0.09362309887914273	0.12102762327529072	0.17094234344951464	0.08134977354933366	0.0935653058373105	0.2169122391002836	0.23274401063099712	0.24437962712630226	0.14304907747444334	0.14485418080182713	0.1416010351728369	0.16084549245806373	0.1363011942039537	0.1305341641416149	0.15074477939335382	0.22551316547966704	0.1902344499708768	0.23983286380573463	0.1043333705994948	0.13568969933877845	0.14587514016928038	0.15823044325128172	0.14408983301013312	0.21967484036385881	0.14355406235924442	0.21584160778158648	0.125548764019044	0.0	0.1132132766496792	0.15308006289450282	0.3127354818107042	0.12839419556593276	0.13796883104491509	0.27225319678165855	0.16536667342960593	0.20975545936592255	0.21116536765032362	0.2026097348494061	0.27397425917850343	0.3305446786288217	0.22322783538452362	0.2086386381705093	0.141084019490386	0.20699535910640446	0.11514657859917092	0.16427395113474713	0.1438979300714884	0.16653998673912412	0.12005403472399821	0.1226739572119344	0.1395040846558734	0.2757256693119908	0.2318900979346983	0.12206570671149043	0.11883507454973767	0.2269040467306924	0.17512960179474626	0.14027839647797932	0.13057750791346054	0.2347461817837406	0.22713608543773825	0.22514799952537765	0.1294328264896581	0.2159308871256681	0.18631838365822828	0.1417769686302109	0.21921243708850827	0.12474091020754619	0.17313405393897757	0.21538328680724966	0.119863656109063	0.2340517000285007	0.22279112059723655	0.2730359118173648	0.20757387435157323	0.21033421770515698	0.1386883273486723	0.13604998249661368	0.19523322791994419	0.22600735575336223	0.2605992744612498	0.2137610080499325	0.28960466965351433
1R.6.1	0.15340071524350377	0.14131671433175935	0.15207683589611998	0.14935370756067676	0.09842185651149117	0.11158218141171722	0.2046951596922715	0.11161442145258778	0.12882204638061348	0.153409859685435	0.19128117991560226	0.19199831914957208	0.11520724048984539	0.11841088080777966	0.16855797927270663	0.1258863301303861	0.12942570569557943	0.1599882756358407	0.06983509397065432	0.13596732001925124	0.14538380077271115	0.12100284144909029	0.1122740296628767	0.17363164620948787	0.11871106844339763	0.12893234540291307	0.08436051002069361	0.20843216354230074	0.15333491909832664	0.17258141634103535	0.15291691424897572	0.1715847102304724	0.1591872362528776	0.15218391239842494	0.08903429622517976	0.19979881721323858	0.15838125104446968	0.13237372456495788	0.10732600539567175	0.14903910582591381	0.17561992472514043	0.10963205727615358	0.13361169628209124	0.2149344795230259	0.21290190047611213	0.22476427697438278	0.1623551974500072	0.0981967446783023	0.0998528356826167	0.17059590319771784	0.1414041599779112	0.14212428028438134	0.15209114359506712	0.19631105442965135	0.19762614139095613	0.19863544381646037	0.132529072561521	0.09930472569019069	0.16447134140723302	0.1065764116559901	0.09973763123706707	0.19594321135808385	0.0863638423014203	0.18510310493498194	0.0852202406627739	0.1132132766496792	0.0	0.15741953581886378	0.27479697460190294	0.14739451222773803	0.11831469562613443	0.24098032116788323	0.10063505323549461	0.2042366353855573	0.17258740994034483	0.18252004446549558	0.2407753980081939	0.30930402432262577	0.2041714588194026	0.1872663533916116	0.0943664548290366	0.1954250652255537	0.07872874865982539	0.12727177761023833	0.09488054773861132	0.11057542517891064	0.08241989241619556	0.08940105420270164	0.10402950817843473	0.29446793783715836	0.19689896643178306	0.08616517195255165	0.09271329155268407	0.21713629096277248	0.12384938845648437	0.10696223177940546	0.09844032199896775	0.21066636364497218	0.20959309212813798	0.17769913860452255	0.08977395887391125	0.16574590302867626	0.14293042155272756	0.10292351944423532	0.19082658357965607	0.0757187064936783	0.1414808336307163	0.19659607402891827	0.0782795624332924	0.2142488958612668	0.20135866368332067	0.2651754295396432	0.18122654231080176	0.20116965288852312	0.0980363158065289	0.0945882660102645	0.16505183633826964	0.20371253445860915	0.23464911655380763	0.1693117530163843	0.2884069620162448
